date,target,name_cn,layer,total,state,regime,regime_cn,score_global_fund,score_china_liquidity,score_china_macro,score_ashare_fund,score_risk_appetite,score_tech_cycle,score_tech_valuation,fwd_5,rel_5,dd_5,fwd_10,rel_10,dd_10,fwd_20,rel_20,dd_20,fwd_60,rel_60,dd_60
2022-03-30,idx_hs300,沪深300,benchmark_market,1,中性,mixed,混合/其他,0,0,0,0,0,0,1,-0.0054845926246662735,0.0,-0.015681834020164875,-0.01536212485887134,0.0,-0.04117902098098358,-0.05591266211717216,0.0,-0.11506543958385085,0.054279883942522256,0.0,-0.11506543958385085
2022-03-30,idx_zz1000,中证1000,benchmark_market,1,中性,mixed,混合/其他,0,0,0,0,0,0,1,-0.04216701877956486,-0.036682426154898584,-0.04216701877956486,-0.08589913484090961,-0.07053700998203827,-0.08589913484090961,-0.1646463694448259,-0.10873370732765375,-0.23281215380198172,0.019051097134068495,-0.03522878680845376,-0.23281215380198172
2022-03-30,idx_zz2000,中证2000,benchmark_market,1,中性,mixed,混合/其他,0,0,0,0,0,0,1,-0.033741567191550415,-0.02825697456688414,-0.033741567191550415,-0.08006337165968513,-0.0647012468008138,-0.08006337165968513,-0.1706675335370268,-0.11475487141985463,-0.2272991464982137,0.002103270956515857,-0.0521766129860064,-0.2272991464982137
2022-03-30,idx_kc50,科创50,tech_benchmark,1,中性,mixed,混合/其他,0,0,0,0,0,0,1,-0.07665037630817995,-0.07116578368351367,-0.07665037630817995,-0.12508190871346914,-0.1097197838545978,-0.1327500923579732,-0.14864285463888716,-0.092730192521715,-0.21972838216695623,-0.006158995936249245,-0.0604388798787715,-0.21972838216695623
2022-03-30,idx_cyb,创业板指,tech_benchmark,1,中性,mixed,混合/其他,0,0,0,0,0,0,1,-0.04706087823241101,-0.041576285607744734,-0.04706087823241101,-0.08768233471495746,-0.07232020985608612,-0.08768233471495746,-0.14004945072466668,-0.08413678860749452,-0.20257628782872905,0.04218848379539497,-0.012091400147127285,-0.20257628782872905
2022-03-30,idx_csi_tech,中证科技(代理),tech_benchmark,1,中性,mixed,混合/其他,0,0,0,0,0,0,1,-0.059591451318080635,-0.05410685869341436,-0.059591451318080635,-0.10360208952379302,-0.08823996466492168,-0.1114582485077924,-0.1582878379666126,-0.10237517584944045,-0.23228296934152282,-0.03200523247251652,-0.08628511641503878,-0.23228296934152282
2022-03-30,idx_semi,半导体(代理),tech_industry,1,中性,mixed,混合/其他,0,0,0,0,0,0,1,-0.07340324118207808,-0.06791864855741181,-0.07816968541468061,-0.1163012392755004,-0.10093911441662906,-0.13441372735938983,-0.17254528122020962,-0.11663261910303746,-0.2383222116301238,-0.03336510962821726,-0.08764499357073952,-0.2383222116301238
2022-03-30,idx_ai,人工智能(代理),tech_industry,1,中性,mixed,混合/其他,0,0,0,0,0,0,1,-0.05492424242424243,-0.04943964979957616,-0.05492424242424243,-0.09375000000000011,-0.07838787514112877,-0.1022727272727274,-0.15340909090909094,-0.09749642879191878,-0.2187500000000001,-0.04734848484848486,-0.10162836879100712,-0.2187500000000001
2022-03-30,idx_ce,消费电子(代理),tech_industry,1,中性,mixed,混合/其他,0,0,0,0,0,0,1,-0.06459948320413444,-0.05911489057946817,-0.06459948320413444,-0.09689922480620161,-0.08153709994733027,-0.11369509043927639,-0.13436692506459946,-0.0784542629474273,-0.21963824289405687,-0.0025839793281653423,-0.0568638632706876,-0.21963824289405687
2022-03-30,idx_comm,通信设备(代理),tech_industry,1,中性,mixed,混合/其他,0,0,0,0,0,0,1,-0.0645855758880517,-0.05910098326338542,-0.0645855758880517,-0.1033369214208828,-0.08797479656201146,-0.12486544671690003,-0.10548977395048453,-0.04957711183331237,-0.2055974165769645,0.011840688912809316,-0.04243919502971294,-0.2055974165769645
2022-03-30,idx_software,计算机(代理),tech_industry,1,中性,mixed,混合/其他,0,0,0,0,0,0,1,-0.04021447721179616,-0.03472988458712989,-0.04021447721179616,-0.08221626452189468,-0.06685413966302334,-0.08847184986595169,-0.127792672028597,-0.07188000991142485,-0.21000893655049147,-0.02680965147453085,-0.0810895354170531,-0.21000893655049147
2022-03-31,idx_hs300,沪深300,benchmark_market,0,中性,mixed,混合/其他,0,0,0,0,-1,0,1,-0.02901697699306849,0.0,-0.04117902098098358,-0.013312423610398971,0.0,-0.04117902098098358,-0.050297719626097304,0.0,-0.11506543958385085,0.05781299991450761,0.0,-0.11506543958385085
2022-03-31,idx_zz1000,中证1000,benchmark_market,0,中性,mixed,混合/其他,0,0,0,0,-1,0,1,-0.06556345811801867,-0.03654648112495018,-0.0656378255690131,-0.06586469562829067,-0.0525522720178917,-0.07346229013242178,-0.13808742237412075,-0.08778970274802345,-0.22237414146759515,0.03284611119355785,-0.024966888720949765,-0.22237414146759515
2022-03-31,idx_zz2000,中证2000,benchmark_market,0,中性,mixed,混合/其他,0,0,0,0,-1,0,1,-0.05866962105862805,-0.029652644065559564,-0.062489601184886334,-0.06747482772195756,-0.05416240411155859,-0.07830542248726258,-0.14963152243928612,-0.09933380281318882,-0.22582255693313202,0.009281924010667852,-0.04853107590383976,-0.22582255693313202
2022-03-31,idx_kc50,科创50,tech_benchmark,0,中性,mixed,混合/其他,0,0,0,0,-1,0,1,-0.09376028244118784,-0.06474330544811935,-0.09376028244118784,-0.07923586167200858,-0.06592343806160961,-0.11569218529887015,-0.12367067225512096,-0.07337295262902366,-0.20438124794351176,-0.0018605776589533107,-0.05967357757346092,-0.20438124794351176
2022-03-31,idx_cyb,创业板指,tech_benchmark,0,中性,mixed,混合/其他,0,0,0,0,-1,0,1,-0.07424312613085504,-0.04522614913778655,-0.07683853843070543,-0.0645679701236177,-0.05125554651321873,-0.07746884197004167,-0.13953341465212155,-0.08923569502602424,-0.19364904503951874,0.04604300370145875,-0.011769996213048861,-0.19364904503951874
2022-03-31,idx_csi_tech,中证科技(代理),tech_benchmark,0,中性,mixed,混合/其他,0,0,0,0,-1,0,1,-0.0917522427689248,-0.06273526577585631,-0.0917522427689248,-0.06865372688495963,-0.05534130327456066,-0.09847088092053724,-0.14793555563993632,-0.09763783601383902,-0.22106163588880312,-0.023157933966469813,-0.08097093388097742,-0.22106163588880312
2022-03-31,idx_semi,半导体(代理),tech_industry,0,中性,mixed,混合/其他,0,0,0,0,-1,0,1,-0.09980430528375728,-0.07078732829068879,-0.10068426197458447,-0.05870841487279843,-0.04539599126239946,-0.11241446725317683,-0.14481409001956946,-0.09451637039347216,-0.2189638318670576,-0.011741682974559686,-0.0695546828890673,-0.2189638318670576
2022-03-31,idx_ai,人工智能(代理),tech_industry,0,中性,mixed,混合/其他,0,0,0,0,-1,0,1,-0.09273422562141498,-0.06371724862834649,-0.09273422562141498,-0.06596558317399626,-0.052653159563597285,-0.09369024856596564,-0.15296367112810705,-0.10266595150200974,-0.21128107074569802,-0.040152963671128195,-0.0979659635856358,-0.21128107074569802
2022-03-31,idx_ce,消费电子(代理),tech_industry,0,中性,mixed,混合/其他,0,0,0,0,-1,0,1,-0.09698558322411543,-0.06796860623104695,-0.09698558322411543,-0.05897771952817832,-0.04566529591777935,-0.1009174311926605,-0.11795543905635641,-0.06765771943025911,-0.20838794233289648,0.013106159895150737,-0.044706840019356875,-0.20838794233289648
2022-03-31,idx_comm,通信设备(代理),tech_industry,0,中性,mixed,混合/其他,0,0,0,0,-1,0,1,-0.09330406147091119,-0.0642870844778427,-0.09429824561403521,-0.06147091108671798,-0.04815848747631901,-0.10855263157894746,-0.08671789242590566,-0.03642017279980836,-0.19078947368421062,0.02524698133918779,-0.03256601857531982,-0.19078947368421062
2022-03-31,idx_software,计算机(代理),tech_industry,0,中性,mixed,混合/其他,0,0,0,0,-1,0,1,-0.08520179372197312,-0.05618481672890463,-0.08602150537634412,-0.06278026905829603,-0.04946784544789706,-0.08602150537634412,-0.14170403587443947,-0.09140631624834217,-0.20788530465949828,-0.03139013452914796,-0.08920313444365557,-0.20788530465949828
2022-04-01,idx_hs300,沪深300,benchmark_market,2,偏强,mixed,混合/其他,0,1,0,1,-1,0,1,-0.02249332227667933,0.0,-0.04117902098098358,-0.03303339118900661,0.0,-0.04117902098098358,-0.08590491745160034,0.0,-0.11506543958385085,0.05141811878793989,0.0,-0.11506543958385085
2022-04-01,idx_zz1000,中证1000,benchmark_market,2,偏强,mixed,混合/其他,0,1,0,1,-1,0,1,-0.05288733845947591,-0.03039401618279658,-0.0656378255690131,-0.06302125445397366,-0.029987863264967052,-0.07346229013242178,-0.14882193023540136,-0.06291701278380102,-0.22237414146759515,0.044845084697112014,-0.006573034090827878,-0.22237414146759515
2022-04-01,idx_zz2000,中证2000,benchmark_market,2,偏强,mixed,混合/其他,0,1,0,1,-1,0,1,-0.042736674637715244,-0.020243352361035916,-0.062489601184886334,-0.058689474331144575,-0.025656083142137964,-0.07830542248726258,-0.15728582550842551,-0.07138090805682518,-0.22582255693313202,0.02095454786654849,-0.030463570921391403,-0.22582255693313202
2022-04-01,idx_kc50,科创50,tech_benchmark,2,偏强,mixed,混合/其他,0,1,0,1,-1,0,1,-0.08699727780608613,-0.0645039555294068,-0.09220938399460155,-0.09113335995850147,-0.05809996876949486,-0.11417882013780811,-0.13493267963955025,-0.04902776218794991,-0.2030196613094991,0.005412254004103945,-0.04600586478383595,-0.2030196613094991
2022-04-01,idx_cyb,创业板指,tech_benchmark,2,偏强,mixed,混合/其他,0,1,0,1,-1,0,1,-0.05372203426436528,-0.031228711987685953,-0.07683853843070543,-0.08002492717388165,-0.046991535984875044,-0.08002492717388165,-0.1582320604401476,-0.07232714298854725,-0.19364904503951874,0.06288787008772867,0.011469751299788777,-0.19364904503951874
2022-04-01,idx_csi_tech,中证科技(代理),tech_benchmark,2,偏强,mixed,混合/其他,0,1,0,1,-1,0,1,-0.07554923021941062,-0.053055907942731295,-0.09131647113780073,-0.08066902389401198,-0.04763563270500537,-0.09803833285025654,-0.16396530570321444,-0.0780603882516141,-0.22068790610111977,-0.03454057986104264,-0.08595869864898253,-0.22068790610111977
2022-04-01,idx_semi,半导体(代理),tech_industry,2,偏强,mixed,混合/其他,0,1,0,1,-1,0,1,-0.08699902248289337,-0.06450570020621404,-0.10068426197458447,-0.08211143695014655,-0.04907804576113994,-0.11241446725317683,-0.16813294232649068,-0.08222802487489034,-0.2189638318670576,-0.04203323558162264,-0.09345135436956253,-0.2189638318670576
2022-04-01,idx_ai,人工智能(代理),tech_industry,2,偏强,mixed,混合/其他,0,1,0,1,-1,0,1,-0.07942583732057418,-0.05693251504389485,-0.09186602870813398,-0.07942583732057418,-0.046392446131567566,-0.09282296650717703,-0.16459330143540662,-0.07868838398380629,-0.21052631578947367,-0.04401913875598085,-0.09543725754392074,-0.21052631578947367
2022-04-01,idx_ce,消费电子(代理),tech_industry,2,偏强,mixed,混合/其他,0,1,0,1,-1,0,1,-0.08036890645586303,-0.0578755841791837,-0.0922266139657445,-0.07641633728590258,-0.04338294609689597,-0.09617918313570484,-0.14097496706192358,-0.055070049610323246,-0.20421607378129125,-0.006587615283267456,-0.05800573407120735,-0.20421607378129125
2022-04-01,idx_comm,通信设备(代理),tech_industry,2,偏强,mixed,混合/其他,0,1,0,1,-1,0,1,-0.08552631578947378,-0.06303299351279446,-0.09429824561403521,-0.07565789473684215,-0.042624503547835535,-0.10855263157894746,-0.10635964912280715,-0.020454731671206816,-0.19078947368421062,0.007675438596491224,-0.04374268019144867,-0.19078947368421062
2022-04-01,idx_software,计算机(代理),tech_industry,2,偏强,mixed,混合/其他,0,1,0,1,-1,0,1,-0.06899641577060944,-0.046503093493930114,-0.08602150537634412,-0.06989247311827962,-0.03685908192927301,-0.08602150537634412,-0.14247311827957,-0.05656820082796965,-0.20788530465949828,-0.026881720430107503,-0.0782998392180474,-0.20788530465949828
2022-04-06,idx_hs300,沪深300,benchmark_market,1,中性,mixed,混合/其他,0,1,0,0,-1,0,1,-0.02910615100328562,0.0,-0.03840926526106403,-0.045276547601094896,0.0,-0.045276547601094896,-0.09062368882892213,0.0,-0.11250912029787241,0.05293278994221384,0.0,-0.11250912029787241
2022-04-06,idx_zz1000,中证1000,benchmark_market,1,中性,mixed,混合/其他,0,1,0,0,-1,0,1,-0.0706707047364038,-0.04156455373311818,-0.0706707047364038,-0.07835813614086207,-0.03308158853976717,-0.07835813614086207,-0.13651074584642153,-0.0458870570174994,-0.2214181300382243,0.04016889878136487,-0.012763891160848972,-0.2214181300382243
2022-04-06,idx_zz2000,中证2000,benchmark_market,1,中性,mixed,混合/其他,0,1,0,0,-1,0,1,-0.07011901238357288,-0.04101286138028726,-0.07011901238357288,-0.07767777863038927,-0.032401231029294375,-0.07830542248726258,-0.14846438580913435,-0.057840696980212214,-0.22582255693313202,0.006435267908800002,-0.04649752203341384,-0.22582255693313202
2022-04-06,idx_kc50,科创50,tech_benchmark,1,中性,mixed,混合/其他,0,1,0,0,-1,0,1,-0.08848523325142443,-0.059379082248138815,-0.08848523325142443,-0.08028678508029807,-0.03501023747920318,-0.08848523325142443,-0.10559162885347373,-0.014967940024551596,-0.17990293747809383,0.030644510639182387,-0.022288279303031455,-0.17990293747809383
2022-04-06,idx_cyb,创业板指,tech_benchmark,1,中性,mixed,混合/其他,0,1,0,0,-1,0,1,-0.06343003367616962,-0.034323882672884,-0.06525166007950145,-0.10260677092231707,-0.05733022332122217,-0.10260677092231707,-0.15408157454127136,-0.06345788571234923,-0.18352829064015097,0.07259967121124111,0.01966688126902727,-0.18352829064015097
2022-04-06,idx_csi_tech,中证科技(代理),tech_benchmark,1,中性,mixed,混合/其他,0,1,0,0,-1,0,1,-0.08460094964347764,-0.05549479864019202,-0.08460094964347764,-0.07513039703422508,-0.029853849433130186,-0.08460094964347764,-0.15483783215968117,-0.06421414333075903,-0.20907775056481137,-0.03196751056215541,-0.08490030050436925,-0.20907775056481137
2022-04-06,idx_semi,半导体(代理),tech_industry,1,中性,mixed,混合/其他,0,1,0,0,-1,0,1,-0.08190091001011124,-0.05279475900682562,-0.08190091001011124,-0.06268958543983816,-0.01741303783874326,-0.08190091001011124,-0.1445904954499495,-0.053966806621027374,-0.19211324570273003,-0.014155712841253831,-0.06708850278346767,-0.19211324570273003
2022-04-06,idx_ai,人工智能(代理),tech_industry,1,中性,mixed,混合/其他,0,1,0,0,-1,0,1,-0.08405797101449275,-0.05495182001120713,-0.08405797101449275,-0.07536231884057965,-0.03008577123948475,-0.08405797101449275,-0.17487922705314007,-0.08425553822421794,-0.2028985507246377,-0.048309178743961345,-0.10124196868617519,-0.2028985507246377
2022-04-06,idx_ce,消费电子(代理),tech_industry,1,中性,mixed,混合/其他,0,1,0,0,-1,0,1,-0.07171853856562915,-0.042612387562343534,-0.07171853856562915,-0.05818673883626524,-0.012910191235170343,-0.07171853856562915,-0.12449255751014876,-0.03386886868122663,-0.1826792963464141,0.0027063599458727605,-0.05022642999634108,-0.1826792963464141
2022-04-06,idx_comm,通信设备(代理),tech_industry,1,中性,mixed,混合/其他,0,1,0,0,-1,0,1,-0.08445945945945954,-0.05535330845617392,-0.08445945945945954,-0.060810810810810856,-0.01553426320971596,-0.08445945945945954,-0.09234234234234229,-0.0017186535134201542,-0.16891891891891897,0.018018018018018056,-0.03491477192419579,-0.16891891891891897
2022-04-06,idx_software,计算机(代理),tech_industry,1,中性,mixed,混合/其他,0,1,0,0,-1,0,1,-0.0801080108010801,-0.05100185979779448,-0.08190819081908185,-0.06930693069306926,-0.02403038309197436,-0.08190819081908185,-0.15841584158415833,-0.0677921527552362,-0.20432043204320427,-0.034203420342034274,-0.08713621028424812,-0.20432043204320427
2022-04-07,idx_hs300,沪深300,benchmark_market,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.004165260982157748,0.0,-0.030892034470345497,-0.05066878905229155,0.0,-0.05553059291613083,-0.06871587750350439,0.0,-0.10557116475570505,0.0510489178209117,0.0,-0.10557116475570505
2022-04-07,idx_zz1000,中证1000,benchmark_market,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.039839144535905535,-0.03567388355374779,-0.050929360621270736,-0.09695684482695632,-0.04628805577466477,-0.09695684482695632,-0.1015943629327074,-0.03287848542920302,-0.2048790489019091,0.04988143884596652,-0.0011674789749451797,-0.2048790489019091
2022-04-07,idx_zz2000,中证2000,benchmark_market,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.03740649406954222,-0.03324123308738447,-0.046421809125931524,-0.09467023846861666,-0.04400144941632511,-0.09467023846861666,-0.11007884918929356,-0.041362971685789174,-0.2060933222567003,0.02130553133426849,-0.02974338648664321,-0.2060933222567003
2022-04-07,idx_kc50,科创50,tech_benchmark,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.058393512432509787,-0.05422825145035204,-0.06876149773085716,-0.07562876782932504,-0.024959978777033487,-0.07562876782932504,-0.06170698231979577,0.007008895183708619,-0.16215733625204387,0.06338832940504235,0.012339411584130655,-0.16215733625204387
2022-04-07,idx_cyb,创业板指,tech_benchmark,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.04352862654850642,-0.039363365566348674,-0.045176850558049764,-0.1031892940675957,-0.05252050501530414,-0.1031892940675957,-0.11719376870491871,-0.048477891201414325,-0.16599360954465192,0.08694168350763798,0.03589276568672628,-0.16599360954465192
2022-04-07,idx_csi_tech,中证科技(代理),tech_benchmark,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.048890805800322235,-0.04472554481816449,-0.06276091900876601,-0.07707531299315673,-0.02640652394086518,-0.07707531299315673,-0.113306766646594,-0.04459088914308962,-0.1902075472904996,-0.007381895969582164,-0.05843081379049386,-0.1902075472904996
2022-04-07,idx_semi,半导体(代理),tech_industry,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.0413650465356773,-0.03719978555351955,-0.06584362139917688,-0.05791106514994826,-0.007242276097656708,-0.06584362139917688,-0.09410548086866599,-0.025389603365161606,-0.17798353909465014,0.02998965873836612,-0.02105925908254558,-0.17798353909465014
2022-04-07,idx_ai,人工智能(代理),tech_industry,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.05044510385756673,-0.04627984287540898,-0.06231454005934711,-0.07517309594460919,-0.02450430689231764,-0.07517309594460919,-0.1384767556874381,-0.06976087818393373,-0.18397626112759635,-0.029673590504450953,-0.08072250832536265,-0.18397626112759635
2022-04-07,idx_ce,消费电子(代理),tech_industry,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.05177111716621263,-0.047605856184054884,-0.06539509536784727,-0.06403269754768381,-0.013363908495392263,-0.06539509536784727,-0.09673024523160756,-0.028014367728103173,-0.17711171662125347,0.005449591280654031,-0.04559932654025767,-0.17711171662125347
2022-04-07,idx_comm,通信设备(代理),tech_industry,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.05580865603644647,-0.05164339505428872,-0.07403189066059235,-0.06605922551252852,-0.015390436460236967,-0.07403189066059235,-0.05808656036446469,0.010629317139039696,-0.1594533029612757,0.02733485193621865,-0.023714065884693047,-0.1594533029612757
2022-04-07,idx_software,计算机(代理),tech_industry,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.048802946593001995,-0.04463768561084425,-0.06077348066298349,-0.0690607734806632,-0.018391984428371644,-0.0690607734806632,-0.12615101289134445,-0.057435135387840064,-0.18600368324125238,-0.02117863720073676,-0.07222755502164846,-0.18600368324125238
2022-04-08,idx_hs300,沪深300,benchmark_market,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.00993200523687543,0.0,-0.030892034470345497,-0.0514131361996536,0.0,-0.05553059291613083,-0.06011770442569875,0.0,-0.10557116475570505,0.050276226509283095,0.0,-0.10557116475570505
2022-04-08,idx_zz1000,中证1000,benchmark_market,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.04565735041366281,-0.03572534517678738,-0.04565735041366281,-0.10394609631250862,-0.05253296011285502,-0.10394609631250862,-0.08703123500539822,-0.026913530579699474,-0.19903797296633474,0.07096029174713836,0.020684065237855265,-0.19903797296633474
2022-04-08,idx_zz2000,中证2000,benchmark_market,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.047939353381371896,-0.03800734814449647,-0.047939353381371896,-0.10118292057996969,-0.049769784380316096,-0.10118292057996969,-0.1000091970404905,-0.039891492614791746,-0.20031657446350482,0.04130754488212385,-0.008968681627159247,-0.20031657446350482
2022-04-08,idx_kc50,科创50,tech_benchmark,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.05245199777268095,-0.04251999253580552,-0.0607567432859184,-0.08291603552807314,-0.03150289932841954,-0.08291603552807314,-0.024130586306661206,0.03598711811903754,-0.15495539521282176,0.08218982052949464,0.031913594020211544,-0.15495539521282176
2022-04-08,idx_cyb,创业板指,tech_benchmark,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.042627546245764925,-0.032695541008889495,-0.042627546245764925,-0.10635232115042126,-0.05493918495076766,-0.10635232115042126,-0.08706877397699764,-0.02695106955129889,-0.16319553478700244,0.10887342013011359,0.05859719362083049,-0.16319553478700244
2022-04-08,idx_csi_tech,中证科技(代理),tech_benchmark,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.04679948759227881,-0.03686748235540338,-0.05515347267143467,-0.087661479272378,-0.0362483430727244,-0.087661479272378,-0.08572732989185672,-0.02560962546615797,-0.18363456847078574,0.002492580202807515,-0.04778364630647558,-0.18363456847078574
2022-04-08,idx_semi,半导体(代理),tech_industry,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.04629629629629628,-0.03636429105942085,-0.06584362139917688,-0.08950617283950613,-0.03809303663985253,-0.08950617283950613,-0.06584362139917688,-0.005725916973478129,-0.17798353909465014,0.019547325102880597,-0.030728901406402498,-0.17798353909465014
2022-04-08,idx_ai,人工智能(代理),tech_industry,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.0410821643286573,-0.03115015909178187,-0.05010020040080165,-0.08316633266533058,-0.03175319646567698,-0.08316633266533058,-0.10821643286573146,-0.04809872844003271,-0.17334669338677355,-0.01603206412825653,-0.06630829063753962,-0.17334669338677355
2022-04-08,idx_ce,消费电子(代理),tech_industry,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.03453038674033149,-0.024598381503456057,-0.05248618784530379,-0.07182320441988943,-0.020410068220235833,-0.07182320441988943,-0.04143646408839785,0.018681240337300897,-0.16574585635359118,0.035911602209944826,-0.014364624299338269,-0.16574585635359118
2022-04-08,idx_comm,通信设备(代理),tech_industry,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.04142692750287691,-0.03149492226600148,-0.06444188722669741,-0.06789413118527032,-0.016480994985616726,-0.06789413118527032,-0.020713463751438455,0.039404240674260294,-0.15074798619102414,0.04487917146145004,-0.005397055047833055,-0.15074798619102414
2022-04-08,idx_software,计算机(代理),tech_industry,0,中性,mixed,混合/其他,-1,1,0,0,-1,0,1,-0.043761638733705865,-0.033829633496830436,-0.05027932960893855,-0.08007448789571703,-0.02866135169606343,-0.08007448789571703,-0.10148975791433901,-0.04137205348864026,-0.17690875232774683,-0.013966480446927498,-0.0642427069562106,-0.17690875232774683
2022-04-11,idx_hs300,沪深300,benchmark_market,-1,中性,mixed,混合/其他,-1,1,-1,0,-1,0,1,0.016173870202216056,0.0,-0.009625899497436863,-0.06954930037779838,0.0,-0.08986016688742737,-0.03447014319267716,0.0,-0.09720658235772395,0.08017204584311988,0.0,-0.09720658235772395
2022-04-11,idx_zz1000,中证1000,benchmark_market,-1,中性,mixed,混合/其他,-1,1,-1,0,-1,0,1,-0.0003223734269480749,-0.01649624362916413,-0.021723869301334964,-0.14166368392233641,-0.07211438354453803,-0.15321902108359298,-0.04637942246168447,-0.011909279269007311,-0.1789510476319056,0.10630737832180936,0.026135332478689488,-0.1789510476319056
2022-04-11,idx_zz2000,中证2000,benchmark_market,-1,中性,mixed,混合/其他,-1,1,-1,0,-1,0,1,-0.009354002441982034,-0.02552787264419809,-0.03124237474872682,-0.1454877507234612,-0.07593845034566282,-0.15797984386045805,-0.06290598472708797,-0.02843584153441081,-0.1862919457631319,0.07279136123484586,-0.007380684608274013,-0.1862919457631319
2022-04-11,idx_kc50,科创50,tech_benchmark,-1,中性,mixed,混合/其他,-1,1,-1,0,-1,0,1,0.016027128901726417,-0.00014674130048963896,-0.029771589581250923,-0.10564332533342236,-0.03609402495562397,-0.11975118653245842,0.024578234780700203,0.059048377973377364,-0.13591470503917946,0.11657114307704286,0.03639909723392298,-0.13591470503917946
2022-04-11,idx_cyb,创业板指,tech_benchmark,-1,中性,mixed,混合/其他,-1,1,-1,0,-1,0,1,0.01045107660589184,-0.005722793596324216,-0.02509496000703726,-0.11902269781640706,-0.04947339743860868,-0.14054398037162985,-0.04499190306586842,-0.010521759873191261,-0.14787093839427445,0.14443127110290122,0.06425922525978134,-0.14787093839427445
2022-04-11,idx_csi_tech,中证科技(代理),tech_benchmark,-1,中性,mixed,混合/其他,-1,1,-1,0,-1,0,1,0.02543195477232385,0.009258084570107794,-0.02432698783536469,-0.11302467342459821,-0.043475373046799826,-0.1350227360797075,-0.0352210392540816,-0.000750896061404438,-0.1636425821451889,0.05933161472086623,-0.020840431122253644,-0.1636425821451889
2022-04-11,idx_semi,半导体(代理),tech_industry,-1,中性,mixed,混合/其他,-1,1,-1,0,-1,0,1,0.045652173913043326,0.02947830371082727,-0.027837259100642386,-0.10978260869565226,-0.04023330831785388,-0.14864864864864868,-0.006521739130434745,0.027948404062242416,-0.16943866943866936,0.08478260869565202,0.004610562852532141,-0.16943866943866936
2022-04-11,idx_ai,人工智能(代理),tech_industry,-1,中性,mixed,混合/其他,-1,1,-1,0,-1,0,1,0.02950474183350904,0.013330871631292984,-0.01455301455301461,-0.09694415173867221,-0.02739485136087383,-0.12282497441146367,-0.06111696522655419,-0.026646822033877027,-0.1555783009211873,0.030558482613277205,-0.04961356322984267,-0.1555783009211873
2022-04-11,idx_ce,消费电子(代理),tech_industry,-1,中性,mixed,混合/其他,-1,1,-1,0,-1,0,1,0.04208998548621201,0.025916115283995955,-0.01719197707736375,-0.08563134978229314,-0.016082049404494758,-0.12256267409470745,0.002902757619738683,0.037372900812415843,-0.15877437325905297,0.09869375907111766,0.018521713227997783,-0.15877437325905297
2022-04-11,idx_comm,通信设备(代理),tech_industry,-1,中性,mixed,混合/其他,-1,1,-1,0,-1,0,1,0.03510895883777243,0.018935088635556374,-0.02517985611510798,-0.08716707021791759,-0.017617769840119202,-0.1181286549707602,0.03510895883777243,0.06957910203044959,-0.13684210526315788,0.11259079903147717,0.0324187531883573,-0.13684210526315788
2022-04-11,idx_software,计算机(代理),tech_industry,-1,中性,mixed,混合/其他,-1,1,-1,0,-1,0,1,0.02450980392156854,0.008335933719352484,-0.016361886429258843,-0.09313725490196079,-0.023587954524162402,-0.1148325358851674,-0.055882352941176494,-0.021412209748499333,-0.1540669856459329,0.03627450980392144,-0.04389753603919844,-0.1540669856459329
2022-04-12,idx_hs300,沪深300,benchmark_market,-1,中性,mixed,混合/其他,-1,1,-1,0,-1,0,1,-0.01078260553357635,0.0,-0.013519045855870715,-0.0947022863544813,0.0,-0.09720658235772395,-0.04578331008358194,0.0,-0.09720658235772395,0.04178113112213899,0.0,-0.09720658235772395
2022-04-12,idx_zz1000,中证1000,benchmark_market,-1,中性,mixed,混合/其他,-1,1,-1,0,-1,0,1,-0.01069979993511494,8.280559846141067e-05,-0.021723869301334964,-0.1789510476319056,-0.08424876127742431,-0.1789510476319056,-0.053434613485648375,-0.007651303402066434,-0.1789510476319056,0.07470918254638503,0.03292805142424604,-0.1789510476319056
