date,open,high,low,close
2014-08-22,1450.101,1465.665,1446.038,1461.722
2014-08-25,1461.207,1461.492,1439.855,1443.806
2014-08-26,1440.704,1443.596,1406.336,1411.15
2014-08-27,1411.76,1427.315,1411.76,1420.54
2014-08-28,1423.343,1424.291,1398.56,1403.795
2014-08-29,1400.839,1424.469,1400.83,1424.469
2014-09-01,1428.365,1453.124,1427.927,1452.843
2014-09-02,1457.505,1465.038,1452.707,1465.033
2014-09-03,1468.093,1479.832,1461.234,1477.673
2014-09-04,1478.328,1495.811,1472.894,1495.513
2014-09-05,1497.992,1498.257,1482.039,1489.835
2014-09-09,1492.445,1497.424,1479.055,1494.017
2014-09-10,1491.413,1506.473,1484.707,1504.914
2014-09-11,1506.004,1532.305,1502.389,1513.014
2014-09-12,1512.397,1524.325,1506.875,1524.121
2014-09-15,1522.57,1528.57,1517.304,1526.135
2014-09-16,1527.065,1529.397,1471.61,1473.13
2014-09-17,1473.522,1481.064,1456.502,1479.118
2014-09-18,1477.314,1492.614,1474.654,1490.787
2014-09-19,1492.099,1501.385,1486.283,1499.124
2014-09-22,1496.959,1496.959,1480.182,1483.353
2014-09-23,1485.505,1502.04,1483.037,1500.99
2014-09-24,1501.039,1517.421,1497.889,1517.421
2014-09-25,1520.099,1523.25,1505.651,1508.416
2014-09-26,1506.313,1512.798,1502.498,1511.357
2014-09-29,1515.376,1526.363,1515.376,1526.175
2014-09-30,1527.26,1540.952,1527.26,1540.874
2014-10-08,1543.593,1557.568,1537.01,1557.568
2014-10-09,1562.102,1569.055,1541.673,1561.166
2014-10-10,1559.928,1563.874,1546.223,1554.217
2014-10-13,1548.177,1548.878,1527.704,1548.327
2014-10-14,1546.666,1560.059,1532.444,1539.119
2014-10-15,1539.347,1545.754,1527.188,1545.623
2014-10-16,1539.858,1551.842,1526.537,1526.56
2014-10-17,1527.457,1529.548,1488.472,1511.054
2014-10-20,1513.422,1532.38,1513.422,1532.38
2014-10-21,1535.066,1537.673,1515.929,1517.483
2014-10-22,1518.803,1524.802,1503.817,1504.552
2014-10-23,1500.547,1501.724,1474.04,1477.837
2014-10-24,1478.339,1493.527,1473.059,1477.588
2014-10-27,1473.662,1492.01,1465.956,1492.01
2014-10-28,1495.694,1522.052,1495.694,1522.052
2014-10-29,1525.983,1535.797,1524.076,1530.084
2014-10-30,1532.909,1539.207,1522.637,1525.767
2014-10-31,1527.605,1529.553,1502.245,1513.267
2014-11-03,1513.253,1529.899,1513.199,1529.892
2014-11-04,1531.821,1538.175,1514.465,1516.396
2014-11-05,1514.77,1517.015,1505.978,1512.487
2014-11-06,1513.722,1532.868,1510.78,1532.52
2014-11-07,1535.494,1543.717,1517.286,1522.625
2014-11-10,1525.198,1526.375,1506.803,1514.818
2014-11-11,1513.529,1514.372,1452.032,1461.508
2014-11-12,1457.239,1476.03,1455.094,1475.753
2014-11-13,1473.739,1473.739,1434.269,1442.859
2014-11-14,1438.966,1449.098,1435.5,1441.213
2014-11-17,1444.064,1474.36,1437.992,1471.685
2014-11-18,1471.082,1483.141,1470.509,1481.86
2014-11-19,1488.456,1509.728,1488.456,1505.552
2014-11-20,1504.584,1504.584,1491.646,1494.591
2014-11-21,1493.159,1508.217,1493.159,1504.833
2014-11-24,1513.428,1515.843,1497.849,1507.811
2014-11-25,1510.622,1541.922,1510.247,1541.922
2014-11-26,1544.687,1561.304,1544.099,1554.22
2014-11-27,1557.771,1566.834,1548.287,1563.409
2014-11-28,1562.829,1582.483,1558.309,1570.851
2014-12-01,1569.65,1569.65,1544.184,1552.306
2014-12-02,1554.464,1567.541,1552.126,1565.417
2014-12-03,1568.474,1604.88,1540.423,1604.447
2014-12-04,1604.891,1631.314,1604.891,1621.845
2014-12-05,1626.118,1626.118,1544.465,1581.907
2014-12-08,1575.303,1600.865,1554.785,1567.163
2014-12-09,1557.017,1577.748,1504.227,1504.623
2014-12-10,1499.33,1576.888,1499.33,1572.685
2014-12-11,1572.605,1593.382,1563.315,1587.665
2014-12-12,1588.241,1626.339,1586.751,1623.569
2014-12-15,1623.603,1664.26,1619.702,1657.498
2014-12-16,1665.298,1674.977,1636.176,1649.582
2014-12-17,1639.154,1652.975,1623.696,1644.212
2014-12-18,1641.577,1663.667,1633.256,1634.052
2014-12-19,1627.8,1627.8,1568.983,1596.811
2014-12-22,1583.955,1583.955,1510.047,1517.928
2014-12-23,1501.527,1543.348,1489.118,1496.534
2014-12-24,1502.667,1524.268,1501.228,1519.798
2014-12-25,1521.995,1531.636,1514.227,1529.468
2014-12-26,1531.2,1539.16,1524.008,1536.082
2014-12-29,1531.117,1531.117,1491.21,1499.4
2014-12-30,1491.1,1493.437,1450.049,1460.108
2014-12-31,1455.679,1479.856,1451.287,1471.764
2015-01-05,1470.578,1470.578,1429.084,1464.774
2015-01-06,1458.573,1542.151,1454.137,1539.828
2015-01-07,1542.4,1547.249,1517.371,1523.387
2015-01-08,1516.833,1565.774,1516.833,1541.887
2015-01-09,1535.328,1583.75,1534.607,1553.239
2015-01-12,1552.054,1587.182,1550.62,1586.124
2015-01-13,1587.691,1611.125,1578.398,1601.168
2015-01-14,1598.723,1605.155,1579.554,1588.007
2015-01-15,1584.677,1606.558,1578.224,1586.335
2015-01-16,1586.71,1641.533,1586.636,1639.555
2015-01-19,1608.251,1691.136,1599.661,1630.065
2015-01-20,1635.572,1700.941,1635.572,1700.852
2015-01-21,1704.101,1729.84,1701.871,1722.581
2015-01-22,1723.244,1744.082,1716.389,1744.037
2015-01-23,1742.087,1742.087,1693.52,1697.288
2015-01-26,1698.985,1740.366,1698.985,1739.79
2015-01-27,1742.465,1754.207,1715.525,1743.675
2015-01-28,1741.07,1759.003,1727.923,1731.413
2015-01-29,1717.398,1733.631,1709.36,1711.372
2015-01-30,1712.854,1721.143,1679.692,1680.58
2015-02-02,1667.119,1708.706,1660.046,1696.829
2015-02-03,1703.927,1762.728,1703.927,1750.906
2015-02-04,1753.769,1770.2,1743.024,1757.739
2015-02-05,1757.234,1809.719,1741.959,1774.312
2015-02-06,1772.352,1783.618,1725.642,1730.966
2015-02-09,1727.223,1753.5,1702.562,1708.845
2015-02-10,1707.262,1747.862,1700.875,1747.675
2015-02-11,1748.23,1783.237,1748.23,1772.845
2015-02-12,1777.216,1799.455,1776.347,1788.809
2015-02-13,1798.54,1828.235,1796.41,1825.488
2015-02-16,1836.714,1897.661,1836.714,1896.628
2015-02-17,1908.183,1909.906,1873.17,1894.306
2015-02-25,1899.389,1909.653,1872.103,1876.745
2015-02-26,1875.332,1891.782,1847.73,1880.388
2015-02-27,1880.63,1928.044,1880.63,1928.044
2015-03-02,1944.106,1987.798,1940.32,1986.986
2015-03-03,1987.332,2004.033,1961.006,1961.743
2015-03-04,1960.536,2011.078,1960.536,2009.827
2015-03-05,2015.703,2032.218,1997.457,2014.786
2015-03-06,2016.813,2018.182,1949.287,1951.398
2015-03-09,1941.42,1996.895,1932.82,1994.39
2015-03-10,2001.185,2048.302,2001.185,2045.322
2015-03-11,2050.76,2054.774,2022.319,2035.829
2015-03-12,2034.621,2054.392,1984.914,2018.132
2015-03-13,2020.656,2070.953,2011.172,2069.072
2015-03-16,2088.199,2144.777,2088.199,2142.672
2015-03-17,2149.369,2164.49,2117.78,2137.462
2015-03-18,2138.366,2186.023,2124.979,2182.919
2015-03-19,2184.763,2192.553,2160.986,2183.878
2015-03-20,2187.468,2232.078,2187.013,2213.766
2015-03-23,2225.848,2293.918,2221.713,2293.649
2015-03-24,2310.513,2363.055,2253.203,2357.969
2015-03-25,2364.941,2405.559,2344.109,2385.014
2015-03-26,2362.446,2370.295,2270.787,2291.789
2015-03-27,2274.677,2326.418,2267.868,2323.818
2015-03-30,2319.307,2332.603,2266.846,2290.476
2015-03-31,2294.317,2358.206,2288.311,2335.171
2015-04-01,2346.996,2407.49,2345.75,2404.909
2015-04-02,2434.764,2475.325,2420.187,2475.325
2015-04-03,2469.847,2515.575,2460.938,2510.16
2015-04-07,2530.072,2557.874,2522.262,2556.698
2015-04-08,2566.937,2568.087,2442.816,2488.158
2015-04-09,2481.688,2501.296,2346.888,2496.487
2015-04-10,2475.555,2567.683,2457.821,2552.829
2015-04-13,2558.186,2596.922,2545.258,2577.776
2015-04-14,2584.586,2593.7,2539.938,2558.848
2015-04-15,2548.992,2548.992,2441.739,2441.739
2015-04-16,2420.931,2532.305,2407.851,2484.33
2015-04-17,2507.472,2511.981,2453.281,2463.99
2015-04-20,2462.406,2493.196,2411.34,2424.848
2015-04-21,2443.12,2566.091,2443.12,2566.091
2015-04-22,2610.738,2655.373,2610.738,2634.931
2015-04-23,2656.177,2718.263,2656.177,2706.185
2015-04-24,2689.907,2747.624,2672.203,2734.75
2015-04-27,2781.597,2806.755,2737.148,2747.497
2015-04-28,2764.406,2779.2,2650.425,2687.974
2015-04-29,2693.481,2798.515,2674.757,2797.524
2015-04-30,2825.161,2918.745,2825.161,2857.89
2015-05-04,2868.102,2884.442,2803.817,2845.252
2015-05-05,2830.794,2845.711,2753.87,2783.443
2015-05-06,2806.299,2927.026,2806.299,2846.558
2015-05-07,2824.82,2879.682,2801.465,2806.047
2015-05-08,2838.97,2974.367,2838.97,2973.596
2015-05-11,3015.433,3150.492,2991.328,3146.83
2015-05-12,3176.543,3254.99,3133.964,3250.296
2015-05-13,3185.342,3271.175,3123.918,3192.147
2015-05-14,3174.448,3228.031,3137.275,3141.593
2015-05-15,3109.114,3176.115,3059.859,3145.335
2015-05-18,3178.369,3286.408,3178.369,3278.483
2015-05-19,3310.091,3340.42,3206.778,3322.774
2015-05-20,3339.17,3471.949,3339.17,3406.284
2015-05-21,3421.611,3531.842,3421.447,3527.413
2015-05-22,3594.589,3618.236,3438.566,3516.627
2015-05-25,3415.668,3499.535,3370.836,3467.916
2015-05-26,3471.795,3619.485,3471.795,3618.231
2015-05-27,3638.21,3662.98,3546.584,3628.673
2015-05-28,3618.339,3677.325,3432.982,3432.982
2015-05-29,3444.062,3595.168,3328.457,3542.844
2015-06-01,3580.077,3722.864,3580.077,3718.753
2015-06-02,3757.104,3912.481,3756.092,3901.543
2015-06-03,3949.284,4011.039,3838.224,3982.251
2015-06-04,3991.797,4015.203,3695.826,3943.467
2015-06-05,3994.44,4037.959,3841.415,3885.832
2015-06-08,3862.801,3862.801,3643.035,3704.553
2015-06-09,3664.372,3793.365,3633.724,3705.536
2015-06-10,3695.064,3876.851,3676.761,3834.699
2015-06-11,3843.98,3884.371,3815.06,3862.138
2015-06-12,3889.155,3922.698,3850.591,3899.705
2015-06-15,3919.356,3919.356,3688.89,3696.027
2015-06-16,3636.787,3669.818,3475.354,3590.669
2015-06-17,3586.371,3754.369,3511.11,3741.357
2015-06-18,3734.91,3752.179,3497.732,3504.554
2015-06-19,3408.526,3476.033,3304.65,3314.976
2015-06-23,3314.885,3397.266,3154.602,3393.94
2015-06-24,3425.569,3459.46,3304.672,3383.404
2015-06-25,3403.628,3408.232,3172.368,3206.381
2015-06-26,3078.398,3078.398,2915.939,2920.703
2015-06-29,2943.504,2950.129,2663.438,2689.76
2015-06-30,2566.017,2875.09,2485.456,2858.606
2015-07-01,2842.166,3008.194,2743.606,2759.408
2015-07-02,2756.245,2825.153,2591.05,2649.316
2015-07-03,2559.025,2788.763,2458.285,2605.276
2015-07-06,2795.671,2795.671,2417.558,2493.828
2015-07-07,2398.103,2415.681,2350.966,2352.01
2015-07-08,2304.761,2364.08,2304.761,2364.049
2015-07-09,2338.109,2435.755,2338.109,2435.755
2015-07-10,2487.388,2535.889,2478.865,2535.889
2015-07-13,2612.768,2683.074,2592.196,2683.074
2015-07-14,2725.043,2827.551,2715.975,2726.048
2015-07-15,2750.655,2750.655,2583.462,2590.031
2015-07-16,2526.647,2698.155,2439.239,2627.076
2015-07-17,2651.44,2805.798,2646.501,2783.324
2015-07-20,2820.723,2907.148,2777.914,2848.303
2015-07-21,2802.022,2917.407,2779.533,2882.897
2015-07-22,2882.061,2932.06,2828.447,2897.373
2015-07-23,2896.249,2969.347,2864.428,2967.952
2015-07-24,2976.935,3014.177,2879.264,2897.824
2015-07-27,2822.374,2924.08,2683.051,2683.446
2015-07-28,2546.406,2705.184,2492.189,2581.962
2015-07-29,2617.938,2693.99,2483.916,2693.865
2015-07-30,2671.455,2707.759,2556.093,2561.191
2015-07-31,2507.265,2605.344,2499.245,2539.844
2015-08-03,2475.328,2494.801,2371.479,2399.273
2015-08-04,2396.408,2546.162,2380.281,2546.162
2015-08-05,2542.269,2584.191,2480.445,2502.041
2015-08-06,2441.955,2517.991,2430.53,2480.926
2015-08-07,2509.963,2586.529,2505.274,2576.993
2015-08-10,2606.735,2726.9,2593.414,2706.718
2015-08-11,2705.037,2747.832,2675.147,2698.912
2015-08-12,2658.843,2700.401,2622.188,2622.188
2015-08-13,2608.74,2684.258,2578.907,2684.258
2015-08-14,2713.784,2725.466,2664.416,2674.022
2015-08-17,2665.373,2676.715,2613.784,2666.287
2015-08-18,2674.422,2720.575,2488.608,2504.172
2015-08-19,2427.937,2584.36,2359.166,2570.691
2015-08-20,2556.772,2610.895,2508.349,2508.817
2015-08-21,2452.615,2480.675,2340.917,2341.954
2015-08-24,2222.542,2246.55,2152.614,2152.614
2015-08-25,1996.043,2048.026,1987.124,1990.706
2015-08-26,1975.923,2044.656,1875.029,1890.036
2015-08-27,1924.778,1959.982,1843.186,1959.494
2015-08-28,1990.345,2086.872,1960.393,2082.124
2015-08-31,2056.286,2058.852,1987.576,1996.865
2015-09-01,1959.455,1959.455,1877.361,1889.491
2015-09-02,1787.709,1953.914,1779.181,1855.032
2015-09-07,1882.859,1953.397,1878.263,1893.521
2015-09-08,1875.674,2004.81,1859.205,2001.156
2015-09-09,2023.305,2102.225,2017.098,2071.717
2015-09-10,2030.032,2078.423,2024.892,2039.118
2015-09-11,2039.012,2084.051,2029.811,2060.505
2015-09-14,2068.202,2075.671,1905.203,1906.214
2015-09-15,1843.23,1892.809,1794.292,1797.557
2015-09-16,1813.727,1928.778,1808.748,1926.245
2015-09-17,1943.285,2020.554,1922.799,1933.297
2015-09-18,1948.116,1995.497,1922.142,1983.298
2015-09-21,1950.328,2080.219,1945.354,2079.06
2015-09-22,2082.336,2108.559,2042.133,2078.718
2015-09-23,2039.487,2103.224,2036.063,2077.99
2015-09-24,2090.557,2130.465,2084.31,2106.594
2015-09-25,2091.854,2106.954,2002.45,2020.972
2015-09-28,2024.892,2124.062,2007.916,2122.257
2015-09-29,2089.538,2135.512,2075.972,2098.567
2015-09-30,2111.987,2124.289,2049.425,2082.673
2015-10-08,2153.118,2210.035,2138.541,2190.311
2015-10-09,2190.839,2230.028,2184.552,2216.656
2015-10-12,2233.605,2344.207,2232.271,2316.782
2015-10-13,2297.932,2351.521,2290.639,2342.039
2015-10-14,2330.083,2350.594,2295.597,2305.003
2015-10-15,2300.617,2406.208,2296.795,2404.533
2015-10-16,2424.62,2452.94,2401.093,2449.03
2015-10-19,2465.11,2466.477,2398.34,2433.599
2015-10-20,2430.183,2520.084,2427.784,2511.164
2015-10-21,2504.784,2527.771,2335.663,2344.74
2015-10-22,2355.157,2465.104,2355.157,2458.138
2015-10-23,2488.306,2549.763,2461.492,2538.383
2015-10-26,2570.128,2570.128,2481.589,2527.477
2015-10-27,2497.155,2586.948,2423.597,2563.958
2015-10-28,2551.701,2583.819,2473.465,2485.235
2015-10-29,2504.854,2528.704,2436.777,2485.276
2015-10-30,2475.229,2534.472,2439.158,2478.277
2015-11-02,2416.1,2513.323,2408.779,2432.038
2015-11-03,2444.051,2461.331,2407.553,2429.27
2015-11-04,2451.227,2584.317,2451.227,2584.317
2015-11-05,2587.819,2630.826,2542.848,2564.722
2015-11-06,2571.656,2666.399,2571.656,2661.412
2015-11-09,2653.309,2747.787,2612.263,2724.619
2015-11-10,2710.899,2783.118,2700.286,2746.609
2015-11-11,2738.584,2806.536,2730.52,2804.677
2015-11-12,2818.568,2827.711,2743.26,2783.298
2015-11-13,2751.386,2772.815,2681.606,2710.161
2015-11-16,2656.574,2797.162,2654.636,2797.162
2015-11-17,2834.98,2847.899,2711.583,2717.052
2015-11-18,2727.61,2741.327,2655.061,2661.165
2015-11-19,2678.355,2770.752,2676.755,2770.752
2015-11-20,2783.036,2817.961,2757.839,2800.15
2015-11-23,2797.122,2839.843,2759.306,2770.577
2015-11-24,2767.723,2816.048,2739.517,2816.048
2015-11-25,2813.51,2906.796,2806.819,2897.569
2015-11-26,2911.853,2915.95,2831.381,2833.198
2015-11-27,2819.364,2844.053,2629.125,2649.55
2015-11-30,2658.972,2687.047,2507.381,2672.581
2015-12-01,2669.302,2700.346,2621.167,2655.345
2015-12-02,2653.237,2660.115,2525.342,2613.263
2015-12-03,2622.486,2710.807,2622.486,2708.123
2015-12-04,2702.563,2749.179,2679.351,2692.161
2015-12-07,2699.337,2751.239,2687.022,2738.149
2015-12-08,2723.619,2731.715,2678.661,2691.658
2015-12-09,2677.587,2699.636,2650.445,2667.912
2015-12-10,2665.275,2729.238,2663.374,2695.507
2015-12-11,2686.305,2701.686,2666.887,2671.292
2015-12-14,2642.817,2709.265,2622.473,2709.265
2015-12-15,2718.251,2764.795,2718.251,2745.7
2015-12-16,2760.256,2789.276,2749.795,2763.114
2015-12-17,2784.97,2835.701,2784.97,2835.701
2015-12-18,2836.916,2850.693,2801.635,2830.259
2015-12-21,2825.315,2836.608,2800.349,2829.921
2015-12-22,2836.957,2849.36,2811.606,2839.852
2015-12-23,2845.434,2848.829,2779.926,2783.942
2015-12-24,2775.984,2801.565,2735.969,2795.78
2015-12-25,2807.514,2820.532,2777.457,2794.73
2015-12-28,2809.519,2823.748,2735.485,2735.485
2015-12-29,2732.554,2749.822,2710.199,2749.822
2015-12-30,2758.25,2781.84,2749.289,2779.513
2015-12-31,2780.539,2785.656,2713.689,2714.048
2016-01-04,2706.275,2710.299,2490.469,2491.24
2016-01-05,2353.233,2481.202,2333.608,2416.725
2016-01-06,2433.358,2472.19,2388.69,2468.366
2016-01-07,2415.329,2415.329,2254.496,2256.524
2016-01-08,2297.592,2318.123,2142.326,2248.99
2016-01-11,2188.188,2230.423,2105.771,2106.358
2016-01-12,2117.251,2179.088,2087.272,2147.531
2016-01-13,2160.323,2174.227,2059.776,2059.776
2016-01-14,1991.232,2179.379,1989.865,2175.012
2016-01-15,2160.174,2184.563,2096.186,2112.902
2016-01-18,2074.858,2206.835,2074.858,2174.934
2016-01-19,2170.094,2244.785,2148.72,2241.696
2016-01-20,2222.601,2249.355,2190.505,2204.648
2016-01-21,2173.315,2241.471,2112.404,2112.404
2016-01-22,2140.281,2161.236,2078.117,2149.586
2016-01-25,2165.726,2185.213,2136.875,2158.824
2016-01-26,2132.217,2135.565,1990.514,1994.047
2016-01-27,1997.316,2012.296,1888.25,1997.465
2016-01-28,1969.309,1990.916,1900.882,1906.461
2016-01-29,1908.262,2011.057,1907.289,1994.065
2016-02-01,1989.207,2011.679,1956.92,1992.695
2016-02-02,1996.594,2089.214,1996.594,2075.287
2016-02-03,2049.324,2105.38,2034.602,2090.513
2016-02-04,2095.617,2142.869,2095.617,2126.534
2016-02-05,2127.347,2141.556,2096.986,2096.986
2016-02-15,2029.556,2130.362,2029.556,2116.838
2016-02-16,2128.056,2208.572,2128.056,2201.925
2016-02-17,2197.925,2219.783,2170.998,2215.341
2016-02-18,2230.799,2239.91,2188.187,2190.911
2016-02-19,2186.015,2230.216,2182.959,2211.006
2016-02-22,2235.17,2245.564,2216.156,2245.564
2016-02-23,2245.75,2249.691,2189.527,2218.119
2016-02-24,2212.589,2230.006,2154.274,2203.741
2016-02-25,2198.928,2198.928,2030.42,2037.143
2016-02-26,2045.51,2057.802,1980.166,2014.92
2016-02-29,2000.572,2000.572,1866.25,1880.66
2016-03-01,1881.321,1952.432,1841.224,1934.919
2016-03-02,1930.842,2022.863,1925.023,2017.604
2016-03-03,2014.179,2063.531,2006.707,2007.076
2016-03-04,1994.061,2003.689,1895.396,1907.041
2016-03-07,1935.093,1995.937,1935.093,1953.332
2016-03-08,1944.648,2002.191,1865.65,2002.191
2016-03-09,1962.277,2015.706,1947.045,1970.813
2016-03-10,1968.766,1991.357,1935.119,1936.968
2016-03-11,1911.325,1948.601,1903.924,1934.87
2016-03-14,1962.105,2048.497,1962.105,2023.128
2016-03-15,2016.807,2034.702,1995.456,1996.92
2016-03-16,2029.919,2039.486,1961.418,1977.538
2016-03-17,1986.144,2089.136,1986.144,2087.293
2016-03-18,2102.19,2194.355,2102.079,2177.87
2016-03-21,2214.913,2234.35,2191.662,2227.034
2016-03-22,2201.194,2248.186,2189.935,2221.702
2016-03-23,2214.87,2259.106,2205.072,2259.106
2016-03-24,2234.215,2277.917,2217.843,2219.77
2016-03-25,2209.26,2232.073,2183.601,2216.086
2016-03-28,2233.131,2259.131,2192.35,2199.685
2016-03-29,2190.875,2194.885,2130.851,2152.548
2016-03-30,2172.741,2248.783,2172.741,2248.783
2016-03-31,2256.431,2271.964,2232.302,2238.286
2016-04-01,2223.377,2226.998,2171.341,2205.369
2016-04-05,2207.464,2285.201,2205.438,2279.52
2016-04-06,2274.772,2305.409,2271.502,2297.041
2016-04-07,2310.923,2316.629,2248.684,2248.684
2016-04-08,2230.951,2239.805,2194.234,2229.934
2016-04-11,2255.069,2301.412,2255.069,2283.143
2016-04-12,2283.211,2289.545,2236.442,2264.016
2016-04-13,2278.522,2330.055,2278.522,2294.015
2016-04-14,2310.596,2325.378,2289.567,2324.394
2016-04-15,2328.312,2328.312,2297.675,2309.676
2016-04-18,2288.42,2288.42,2249.339,2265.593
2016-04-19,2278.307,2289.049,2253.592,2272.52
2016-04-20,2279.758,2284.104,2119.424,2145.239
2016-04-21,2135.932,2160.258,2106.968,2110.162
2016-04-22,2093.781,2136.924,2090.95,2136.924
2016-04-25,2128.655,2130.06,2083.635,2126.834
2016-04-26,2123.874,2155.697,2119.379,2155.697
2016-04-27,2162.762,2176.333,2142.462,2146.611
2016-04-28,2149.102,2158.492,2108.268,2155.229
2016-04-29,2141.58,2162.194,2138.738,2138.738
2016-05-03,2138.963,2217.23,2126.874,2217.23
2016-05-04,2210.13,2233.591,2206.264,2211.018
2016-05-05,2208.397,2226.553,2198.762,2224.095
2016-05-06,2226.444,2235.959,2129.194,2129.194
2016-05-09,2107.334,2107.334,2045.122,2053.597
2016-05-10,2051.376,2067.618,2044.282,2054.222
2016-05-11,2067.69,2073.834,2032.296,2034.925
2016-05-12,2006.258,2039.318,1975.065,2034.566
2016-05-13,2030.941,2058.657,2013.863,2025.224
2016-05-16,2017.844,2057.857,2008.541,2057.857
2016-05-17,2059.515,2107.731,2036.885,2081.441
2016-05-18,2062.812,2062.812,2000.526,2020.476
2016-05-19,2023.959,2076.485,2023.959,2037.403
2016-05-20,2018.382,2065.302,2013.532,2065.302
2016-05-23,2072.998,2107.05,2072.998,2098.234
2016-05-24,2094.211,2094.211,2061.517,2075.51
2016-05-25,2091.972,2111.261,2062.64,2067.254
2016-05-26,2060.427,2086.49,2019.297,2086.008
2016-05-27,2076.297,2090.168,2065.375,2069.885
2016-05-30,2054.617,2083.83,2033.666,2058.519
2016-05-31,2061.84,2160.527,2060.141,2159.801
2016-06-01,2164.727,2188.885,2163.05,2168.82
2016-06-02,2163.589,2188.558,2160.251,2188.558
2016-06-03,2176.359,2236.578,2175.815,2204.974
2016-06-06,2212.458,2219.275,2181.986,2199.302
2016-06-07,2202.041,2204.184,2181.295,2196.727
2016-06-08,2191.271,2201.527,2166.965,2186.544
2016-06-13,2150.393,2165.283,2054.707,2054.707
2016-06-14,2045.211,2070.152,2032.438,2058.314
2016-06-15,2033.6,2143.453,2031.668,2128.8
2016-06-16,2124.156,2137.183,2097.347,2101.417
2016-06-17,2109.574,2154.518,2105.238,2122.89
2016-06-20,2117.986,2127.677,2088.286,2119.63
2016-06-21,2135.463,2153.229,2083.692,2092.001
2016-06-22,2085.981,2144.819,2085.65,2144.819
2016-06-23,2144.583,2153.581,2115.84,2137.486
2016-06-24,2131.154,2157.942,2060.196,2127.365
2016-06-27,2111.1,2194.128,2110.603,2191.806
2016-06-28,2181.413,2221.463,2173.532,2216.71
2016-06-29,2228.506,2238.353,2203.489,2209.788
2016-06-30,2213.603,2233.279,2206.805,2227.791
2016-07-01,2231.183,2241.628,2203.934,2211.178
2016-07-04,2195.623,2254.151,2193.844,2248.713
2016-07-05,2253.69,2259.287,2229.001,2246.024
2016-07-06,2239.759,2246.731,2229.267,2241.561
2016-07-07,2240.896,2247.585,2212.414,2233.922
2016-07-08,2231.969,2257.318,2220.205,2239.003
2016-07-11,2242.26,2252.665,2216.568,2218.589
2016-07-12,2218.02,2247.355,2182.031,2247.355
2016-07-13,2258.264,2299.859,2250.64,2285.369
2016-07-14,2282.158,2295.588,2273.421,2293.079
2016-07-15,2289.104,2293.085,2260.163,2263.784
2016-07-18,2257.418,2268.79,2234.21,2249.872
2016-07-19,2249.735,2273.719,2236.996,2273.719
2016-07-20,2272.644,2288.647,2268.527,2268.535
2016-07-21,2266.083,2289.668,2259.202,2265.128
2016-07-22,2262.102,2269.552,2248.303,2249.999
2016-07-25,2245.864,2264.439,2235.446,2245.885
2016-07-26,2245.937,2279.55,2245.937,2279.55
2016-07-27,2282.066,2284.283,2138.781,2155.386
2016-07-28,2150.318,2166.603,2109.869,2139.744
2016-07-29,2144.272,2147.195,2109.132,2122.412
2016-08-01,2113.674,2118.091,2066.175,2099.179
2016-08-02,2096.551,2114.954,2094.116,2113.214
2016-08-03,2110.234,2117.618,2096.732,2108.315
2016-08-04,2107.623,2133.177,2102.272,2129.652
2016-08-05,2128.74,2129.329,2107.438,2109.056
2016-08-08,2102.242,2130.594,2083.98,2130.594
2016-08-09,2128.64,2154.505,2128.219,2154.505
2016-08-10,2155.386,2164.625,2136.832,2137.001
2016-08-11,2134.604,2139.196,2103.396,2103.396
2016-08-12,2098.774,2123.865,2097.909,2123.841
2016-08-15,2126.791,2200.919,2112.25,2193.212
2016-08-16,2195.024,2211.008,2192.969,2201.096
2016-08-17,2200.236,2218.29,2195.368,2208.195
2016-08-18,2204.955,2213.305,2191.934,2201.594
2016-08-19,2200.681,2211.063,2194.111,2204.556
2016-08-22,2205.576,2213.41,2167.401,2167.401
2016-08-23,2168.338,2186.737,2160.296,2174.159
2016-08-24,2178.528,2204.799,2176.347,2192.17
2016-08-25,2179.015,2183.729,2152.113,2180.66
2016-08-26,2186.004,2211.628,2182.107,2189.75
2016-08-29,2187.723,2209.252,2183.812,2193.201
2016-08-30,2197.486,2210.397,2193.071,2195.531
2016-08-31,2194.607,2198.251,2175.839,2191.758
2016-09-01,2192.941,2201.284,2181.327,2181.327
2016-09-02,2176.391,2187.695,2160.116,2170.858
2016-09-05,2178.635,2199.655,2178.095,2182.694
2016-09-06,2183.227,2225.255,2161.926,2222.837
2016-09-07,2223.019,2232.121,2208.833,2212.053
2016-09-08,2211.394,2223.469,2207.116,2223.469
2016-09-09,2223.584,2228.538,2202.968,2202.968
2016-09-12,2163.451,2179.982,2145.031,2145.563
2016-09-13,2157.945,2165.577,2139.34,2145.868
2016-09-14,2137.396,2156.976,2131.715,2144.558
2016-09-19,2149.372,2174.403,2149.372,2165.213
2016-09-20,2164.42,2167.641,2153.94,2158.432
2016-09-21,2158.062,2170.085,2157.381,2162.132
2016-09-22,2174.299,2178.532,2166.615,2168.423
2016-09-23,2171.63,2173.494,2156.036,2156.51
2016-09-26,2154.399,2161.764,2122.9,2122.9
2016-09-27,2118.949,2140.803,2112.702,2140.803
2016-09-28,2143.725,2143.725,2132.547,2139.629
2016-09-29,2141.336,2155.416,2140.979,2146.184
2016-09-30,2144.473,2154.4,2143.343,2149.901
2016-10-10,2165.853,2208.469,2163.406,2208.469
2016-10-11,2207.435,2210.862,2201.311,2210.862
