date,score,strength,confidence,base_pos,effective_pos,flip,label,macro,overnight,market,interaction,S,detail_z,coverage,prev_score,dscore
2020-01-02,-19.6,0.4998,18.2,3.0,0.55,0,偏冷,-0.0292,-0.3271,-0.0363,-0.049,"{'global': 0.6236, 'china': -0.471, 'tech': -0.9988, 'overnight': 0.5443, 'funds': 0.3802, 'risk': -0.4529, 'liquidity': -0.5884, 'valuation': -0.9988}","{'vix': {'z20': np.float64(0.20566906252152967), 'z5': np.float64(0.25970431520030285), 'z1': np.float64(-0.8712660897042411), 'zacc': np.float64(-2.0357467288281783), 'I_level': 0.2431725301274638, 'I_ov': 0.3557080581223179}, 'dxy': {'z20': np.float64(-2.682592486584261), 'z5': np.float64(-1.8705303200868082), 'z1': np.float64(-0.980065083306442), 'zacc': np.float64(-0.4760285599178104), 'I_level': 0.9282540965640006, 'I_ov': 0.2666908655430543}, 'us10y_rate': {'z20': np.float64(0.9506899925240523), 'z5': np.float64(0.4088989215157219), 'z1': np.float64(0.4088989215157219), 'zacc': np.float64(0.0), 'I_level': -0.4958858536221707, 'I_ov': -0.09782191391784668}, 'pmi': {'z20': np.float64(-0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.3712496798789358, 'I_ov': 0.0}, 'ppi_yoy': {'z20': np.float64(0.32489314482695825), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.12923055558449933, 'I_ov': 0.0}, 'indus_yoy': {'z20': np.float64(0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.3712496798789358, 'I_ov': 0.0}, 'm2_yoy': {'z20': np.float64(-0.7152191702817118), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.27852994192402625, 'I_ov': 0.0}, 'm1_yoy': {'z20': np.float64(0.7152191702817149), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.2785299419240274, 'I_ov': 0.0}, 'dr007': {'z20': np.float64(2.6584381879986028), 'z5': np.float64(1.4854050680682407), 'z1': np.float64(1.4854050680682462), 'zacc': np.float64(0.9985916423988256), 'I_level': -0.9399272409113368, 'I_ov': -0.4106431246056988}, 'pe_cyb': {'z20': np.float64(4.248529157249606), 'z5': np.float64(3.577708763999664), 'z1': np.float64(4.47213595499958), 'zacc': np.float64(4.47213595499958), 'I_level': -0.9987853720455204, 'I_ov': -0.8918884281710856}, 'nasdaq': {'z20': np.float64(1.0412348134773974), 'z5': np.float64(-0.0482212774548806), 'z1': np.float64(0.17117013509469534), 'zacc': np.float64(0.5611837458404506), 'I_level': 0.45798150632249085, 'I_ov': 0.0857643188123592}, 'sox': {'z20': np.float64(0.7657833001669747), 'z5': np.float64(-0.10184105947314079), 'z1': np.float64(0.08538453687792254), 'zacc': np.float64(0.31721253375488867), 'I_level': 0.32380148004311526, 'I_ov': 0.045837149062428716}, 'turnover': {'z20': np.float64(0.44122222845767706), 'z5': np.float64(-0.016352709016839773), 'z1': np.float64(-0.9121541987847326), 'zacc': np.float64(-1.1201897608995497), 'I_level': -0.1338516521591038, 'I_ov': -0.299101185824405}, 'margin_balance': {'z20': np.float64(1.403486190380489), 'z5': np.float64(0.3682566130529457), 'z1': np.float64(0.02268306296316244), 'zacc': np.float64(-0.6040587671843657), 'I_level': 0.5207984665191805, 'I_ov': -0.04285450309917776}, 'small_big_ratio': {'z20': np.float64(-1.298228398129184), 'z5': np.float64(-1.416305392967466), 'z1': np.float64(0.03260439446141622), 'zacc': np.float64(1.1342094354040253), 'I_level': -0.5698754767298363, 'I_ov': 0.09824388754225598}, 'realized_vol': {'z20': np.float64(0.838175520996344), 'z5': np.float64(0.36348799961949185), 'z1': np.float64(-0.00260204931312023), 'zacc': np.float64(-1.1466952947414315), 'I_level': -0.2922898325197976, 'I_ov': 0.0920983858105867}}",0.9583333333333334,,
2020-01-03,10.2,0.4971,40.6,6.0,2.44,0,中性,0.1854,0.36,0.1635,-0.1487,"{'global': 0.422, 'china': 0.4748, 'tech': -0.8401, 'overnight': 0.5537, 'funds': 0.8307, 'risk': -0.5038, 'liquidity': 0.597, 'valuation': -0.8401}","{'vix': {'z20': np.float64(-0.805271307384462), 'z5': np.float64(-0.8154646150728733), 'z1': np.float64(-1.112769422651523), 'zacc': np.float64(-0.22934942298924355), 'I_level': 0.6279325481293269, 'I_ov': 0.27790714195690924}, 'dxy': {'z20': np.float64(-1.250692034209701), 'z5': np.float64(-0.1310752386097142), 'z1': np.float64(1.2561463841903282), 'zacc': np.float64(2.2119076728097196), 'I_level': 0.042794952081269086, 'I_ov': -0.444983561472082}, 'us10y_rate': {'z20': np.float64(0.023577120942730477), 'z5': np.float64(-0.37723393508381853), 'z1': np.float64(-0.9430848377095331), 'zacc': np.float64(-1.4146272565642997), 'I_level': 0.3717370065859513, 'I_ov': 0.3270403565959645}, 'pmi': {'z20': np.float64(-0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.3712496798789358, 'I_ov': 0.0}, 'ppi_yoy': {'z20': np.float64(0.223606797749974), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.08920496596345362, 'I_ov': 0.0}, 'indus_yoy': {'z20': np.float64(0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.3712496798789358, 'I_ov': 0.0}, 'm2_yoy': {'z20': np.float64(-0.6380774695464771), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.24982953219271198, 'I_ov': 0.0}, 'm1_yoy': {'z20': np.float64(0.638077469546494), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.24982953219271828, 'I_ov': 0.0}, 'dr007': {'z20': np.float64(-1.1468302546326268), 'z5': np.float64(-2.0307210418556294), 'z1': np.float64(-3.8154462096669373), 'zacc': np.float64(-5.308992587793141), 'I_level': 0.9718213386940104, 'I_ov': 0.8717746484420644}, 'pe_cyb': {'z20': np.float64(2.9240383034426913), 'z5': np.float64(1.9493588689617927), 'z1': np.float64(0.0), 'zacc': np.float64(-3.2489314482696545), 'I_level': -0.8401249891031455, 'I_ov': 0.2542155746859376}, 'nasdaq': {'z20': np.float64(1.6311557957490475), 'z5': np.float64(0.5384268197775628), 'z1': np.float64(0.7644431220028548), 'zacc': np.float64(0.5943516700632215), 'I_level': 0.7485394905928723, 'I_ov': 0.22699078541698128}, 'sox': {'z20': np.float64(1.2963145140743155), 'z5': np.float64(0.4628159405598778), 'z1': np.float64(0.6585366913429117), 'zacc': np.float64(0.5685876995507134), 'I_level': 0.6618576485255604, 'I_ov': 0.20077101308715123}, 'turnover': {'z20': np.float64(2.266051901658727), 'z5': np.float64(1.4801591984753115), 'z1': np.float64(2.059323935274827), 'zacc': np.float64(2.892194395451544), 'I_level': 0.9534906180410762, 'I_ov': 0.6203742718796706}, 'margin_balance': {'z20': np.float64(1.593679708936863), 'z5': np.float64(0.5304608578477005), 'z1': np.float64(0.37619672859016395), 'zacc': np.float64(0.35406287080238596), 'I_level': 0.6863160776540064, 'I_ov': 0.11805911056997614}, 'small_big_ratio': {'z20': np.float64(-0.7234921598598986), 'z5': np.float64(-0.3183924454691844), 'z1': np.float64(0.6165515006921326), 'zacc': np.float64(0.583369525569577), 'I_level': -0.14467546348238572, 'I_ov': 0.19222057508066223}, 'realized_vol': {'z20': np.float64(1.3457358884292692), 'z5': np.float64(0.7678308957499427), 'z1': np.float64(0.6292198655562683), 'zacc': np.float64(0.6316898087144691), 'I_level': -0.6976437297126771, 'I_ov': -0.1988625134799119}}",0.9583333333333334,-19.6,29.8
2020-01-06,-9.5,0.4796,15.6,5.0,0.78,0,中性,0.327,-0.2303,0.0456,-0.1427,"{'global': 0.7068, 'china': 0.4463, 'tech': -0.8015, 'overnight': 0.5569, 'funds': 0.4733, 'risk': -0.3821, 'liquidity': 0.5105, 'valuation': -0.8015}","{'vix': {'z20': np.float64(0.5415644656733735), 'z5': np.float64(0.27294158078594216), 'z1': np.float64(1.3387957285386363), 'zacc': np.float64(2.470294053948709), 'I_level': -0.6522650630050414, 'I_ov': -0.47687723727642267}, 'dxy': {'z20': np.float64(-1.1572832968328677), 'z5': np.float64(0.24224628612919308), 'z1': np.float64(-0.026337232229430296), 'zacc': np.float64(-1.2375887522973485), 'I_level': 0.4849849900654371, 'I_ov': 0.10494025374285351}, 'us10y_rate': {'z20': np.float64(-1.862592554476325), 'z5': np.float64(-1.7918611916481075), 'z1': np.float64(-1.8861696754190609), 'zacc': np.float64(-0.9430848377095278), 'I_level': 0.9153981488573432, 'I_ov': 0.4839484484300533}, 'pmi': {'z20': np.float64(-0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.3712496798789358, 'I_ov': 0.0}, 'ppi_yoy': {'z20': np.float64(-0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.3712496798789358, 'I_ov': 0.0}, 'indus_yoy': {'z20': np.float64(0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.3712496798789358, 'I_ov': 0.0}, 'm2_yoy': {'z20': np.float64(-0.5627314338711027), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.22136650685712606, 'I_ov': 0.0}, 'm1_yoy': {'z20': np.float64(0.5627314338711352), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.22136650685713843, 'I_ov': 0.0}, 'dr007': {'z20': np.float64(-1.9753693643697063), 'z5': np.float64(-2.241079191240521), 'z1': np.float64(-0.9693648407013543), 'zacc': np.float64(2.538812678027375), 'I_level': 0.8269030942823643, 'I_ov': 0.02953395598672335}, 'pe_cyb': {'z20': np.float64(2.3202011407059815), 'z5': np.float64(1.091859360332222), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.8014946498819705, 'I_ov': -0.0}, 'nasdaq': {'z20': np.float64(1.0875484336238206), 'z5': np.float64(0.08858892196816227), 'z1': np.float64(-0.4816779924537689), 'zacc': np.float64(-1.2882242059562707), 'I_level': 0.22653401002237353, 'I_ov': -0.21524113522730384}, 'sox': {'z20': np.float64(0.6456877101296788), 'z5': np.float64(-0.09443282572283682), 'z1': np.float64(-0.6515058513167811), 'zacc': np.float64(-1.3867301085204247), 'I_level': -0.024129296548121612, 'I_ov': -0.26111052254290806}, 'turnover': {'z20': np.float64(1.3506006043484076), 'z5': np.float64(0.3255521413740775), 'z1': np.float64(-0.7522618110566132), 'zacc': np.float64(-2.782954203741706), 'I_level': 0.18692547042442603, 'I_ov': -0.38266589323406325}, 'margin_balance': {'z20': np.float64(1.6094349358166793), 'z5': np.float64(0.5141100432326375), 'z1': np.float64(0.2064586094413503), 'zacc': np.float64(-0.16136653071467402), 'I_level': 0.6426483192315486, 'I_ov': 0.03662435533803468}, 'small_big_ratio': {'z20': np.float64(-0.3402029244690261), 'z5': np.float64(0.5450636116639057), 'z1': np.float64(0.47299409632808614), 'zacc': np.float64(-0.1733751421842364), 'I_level': 0.05073398378016826, 'I_ov': 0.09932004518203558}, 'realized_vol': {'z20': np.float64(1.3096922741930168), 'z5': np.float64(0.6289034478365116), 'z1': np.float64(0.07794839992965245), 'zacc': np.float64(-0.5224455776238422), 'I_level': -0.5380545695915698, 'I_ov': 0.023083928688211935}}",0.9583333333333334,10.2,-19.7
2020-01-07,33.1,0.4885,42.7,7.0,2.99,0,温暖,0.2381,0.176,0.7784,0.0224,"{'global': 0.4674, 'china': 0.478, 'tech': -0.6951, 'overnight': 0.4566, 'funds': 0.8321, 'risk': 0.7248, 'liquidity': 0.5649, 'valuation': -0.6951}","{'vix': {'z20': np.float64(0.38363259128446175), 'z5': np.float64(0.053389945363942835), 'z1': np.float64(-0.1463917856753285), 'zacc': np.float64(-1.4811404197739118), 'I_level': -0.008369970163146861, 'I_ov': 0.15242800764417164}, 'dxy': {'z20': np.float64(-1.4327495835067618), 'z5': np.float64(-0.07189371071102532), 'z1': np.float64(-0.43649473080756), 'zacc': np.float64(-0.41081280853448043), 'I_level': 0.6182866078546124, 'I_ov': 0.13676141431859953}, 'us10y_rate': {'z20': np.float64(-1.5219135112699298), 'z5': np.float64(-1.1724370753486757), 'z1': np.float64(0.2254686683362857), 'zacc': np.float64(2.0292180150265664), 'I_level': 0.5225966799089236, 'I_ov': -0.21313182239533815}, 'pmi': {'z20': np.float64(-0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.3712496798789358, 'I_ov': 0.0}, 'ppi_yoy': {'z20': np.float64(-0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.3712496798789358, 'I_ov': 0.0}, 'indus_yoy': {'z20': np.float64(0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.3712496798789358, 'I_ov': 0.0}, 'm2_yoy': {'z20': np.float64(-0.4873397172404352), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.19250366213338513, 'I_ov': 0.0}, 'm1_yoy': {'z20': np.float64(0.4873397172404482), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.19250366213339015, 'I_ov': 0.0}, 'dr007': {'z20': np.float64(-2.626635277575998), 'z5': np.float64(-2.2999302734299656), 'z1': np.float64(-1.185531068778335), 'zacc': np.float64(-0.4194956089523392), 'I_level': 0.9398462446487568, 'I_ov': 0.3077762487590044}, 'pe_cyb': {'z20': np.float64(1.9493588689617927), 'z5': np.float64(0.4873397172404445), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.6950800091654303, 'I_ov': -0.0}, 'nasdaq': {'z20': np.float64(1.297109993989139), 'z5': np.float64(0.3450226674431485), 'z1': np.float64(0.34388593516990157), 'zacc': np.float64(0.8284075513933817), 'I_level': 0.6186733159888129, 'I_ov': 0.14771653907942117}, 'sox': {'z20': np.float64(0.18750370363456195), 'z5': np.float64(-0.41395691797835227), 'z1': np.float64(-0.4110598891789241), 'zacc': np.float64(0.31159991941287873), 'I_level': -0.06486679486245935, 'I_ov': -0.07359308779408905}, 'turnover': {'z20': np.float64(1.9079585245678694), 'z5': np.float64(0.8233204990239287), 'z1': np.float64(0.7946117704946345), 'zacc': np.float64(1.5123299837269635), 'I_level': 0.8356590814403639, 'I_ov': 0.3019767015743898}, 'margin_balance': {'z20': np.float64(2.063143620260236), 'z5': np.float64(0.8505073041199855), 'z1': np.float64(0.7414750686092894), 'zacc': np.float64(0.5485184205524245), 'I_level': 0.828449857382471, 'I_ov': 0.2182668067523121}, 'small_big_ratio': {'z20': np.float64(1.0289228293529222), 'z5': np.float64(1.796122161264204), 'z1': np.float64(1.5266815213287939), 'zacc': np.float64(1.031750955648426), 'I_level': 0.8170546446141312, 'I_ov': 0.4210302904798499}, 'realized_vol': {'z20': np.float64(1.4386227785966856), 'z5': np.float64(0.4686009084087477), 'z1': np.float64(0.24622423964936302), 'zacc': np.float64(0.1723123078141263), 'I_level': -0.6189517421321109, 'I_ov': -0.07275004813390296}}",0.9583333333333334,-9.5,42.6
2020-01-08,0.1,0.3724,18.2,5.0,0.91,0,中性,-0.1315,-0.141,0.5258,0.0053,"{'global': -0.2572, 'china': 0.3825, 'tech': -0.5884, 'overnight': 0.383, 'funds': 0.4963, 'risk': 0.5553, 'liquidity': 0.3935, 'valuation': -0.5884}","{'vix': {'z20': np.float64(0.48235401163995817), 'z5': np.float64(0.20517307652578984), 'z1': np.float64(-0.05918454130551674), 'zacc': np.float64(0.1085049923934459), 'I_level': -0.21675195077048323, 'I_ov': 0.005523834338368756}, 'dxy': {'z20': np.float64(-0.5649256110852516), 'z5': np.float64(0.6148697176846719), 'z1': np.float64(0.8145699654622817), 'zacc': np.float64(1.2612573370673779), 'I_level': -0.16722094661871065, 'I_ov': -0.28801227112505995}, 'us10y_rate': {'z20': np.float64(-1.0709761745973536), 'z5': np.float64(-0.40584360300531436), 'z1': np.float64(0.45093733667257146), 'zacc': np.float64(0.22546866833628573), 'I_level': 0.35142007510716117, 'I_ov': -0.1255957381075503}, 'pmi': {'z20': np.float64(-0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.3712496798789358, 'I_ov': 0.0}, 'ppi_yoy': {'z20': np.float64(-0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.3712496798789358, 'I_ov': 0.0}, 'indus_yoy': {'z20': np.float64(0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.3712496798789358, 'I_ov': 0.0}, 'm2_yoy': {'z20': np.float64(-0.40944726012457394), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.16233007110853429, 'I_ov': 0.0}, 'm1_yoy': {'z20': np.float64(0.40944726012458177), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.16233007110853734, 'I_ov': 0.0}, 'dr007': {'z20': np.float64(-1.917805250994303), 'z5': np.float64(-1.1425049633588638), 'z1': np.float64(0.32549998956092996), 'zacc': np.float64(1.383374955633954), 'I_level': 0.641743778085722, 'I_ov': -0.18657858619576112}, 'pe_cyb': {'z20': np.float64(1.6881943016134122), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.5884408424342927, 'I_ov': -0.0}, 'nasdaq': {'z20': np.float64(1.1869712299063286), 'z5': np.float64(0.16776745887146274), 'z1': np.float64(-0.020594620535901543), 'zacc': np.float64(-0.38309040590175664), 'I_level': 0.43499525327127136, 'I_ov': -0.035574922415791625}, 'sox': {'z20': np.float64(0.8483342480187588), 'z5': np.float64(0.21556988450220574), 'z1': np.float64(0.8184920856772991), 'zacc': np.float64(1.303058461781622), 'I_level': 0.5879371957332551, 'I_ov': 0.2919373230301226}, 'turnover': {'z20': np.float64(0.9766212019566001), 'z5': np.float64(-0.08754589966921564), 'z1': np.float64(-0.8370166194151932), 'zacc': np.float64(-1.638372875698459), 'I_level': 0.0446575956529541, 'I_ov': -0.3202752758791375}, 'margin_balance': {'z20': np.float64(1.925952135131685), 'z5': np.float64(0.6750356743031528), 'z1': np.float64(0.14370504207910617), 'zacc': np.float64(-0.5591789879171295), 'I_level': 0.7004286195025715, 'I_ov': -0.010244750499514477}, 'small_big_ratio': {'z20': np.float64(1.2355284191589786), 'z5': np.float64(1.4586614945881735), 'z1': np.float64(0.32678423410133), 'zacc': np.float64(-1.1363292750559375), 'I_level': 0.6138768428911135, 'I_ov': -0.012477478230685013}, 'realized_vol': {'z20': np.float64(1.3011018411185926), 'z5': np.float64(0.2788008092329306), 'z1': np.float64(-0.027917379422711944), 'zacc': np.float64(-0.2825769251689895), 'I_level': -0.4897584693983491, 'I_ov': 0.029297937939458087}}",0.9583333333333334,33.1,-33.0
2020-01-09,-15.8,0.386,5.2,3.0,0.16,0,偏冷,-0.1125,-0.2428,0.0078,-0.0191,"{'global': -0.3059, 'china': 0.4908, 'tech': -0.5339, 'overnight': 0.4061, 'funds': 0.6582, 'risk': -0.6427, 'liquidity': 0.2394, 'valuation': -0.5339}","{'vix': {'z20': np.float64(0.3074396743066233), 'z5': np.float64(-0.07789258542893461), 'z1': np.float64(-0.4012648340278404), 'zacc': np.float64(-0.33045339272880914), 'I_level': 0.012226166290708105, 'I_ov': 0.12212716205140055}, 'dxy': {'z20': np.float64(0.29226541690836005), 'z5': np.float64(0.9838977838157359), 'z1': np.float64(0.8463556569136448), 'zacc': np.float64(0.02643411083033936), 'I_level': -0.4458990903628623, 'I_ov': -0.20240601949556297}, 'us10y_rate': {'z20': np.float64(-0.1935214521661671), 'z5': np.float64(0.7285513493314903), 'z1': np.float64(0.9106891866643693), 'zacc': np.float64(0.45534459333218463), 'I_level': -0.2859523776198021, 'I_ov': -0.24960635906570247}, 'pmi': {'z20': np.float64(-0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.3712496798789358, 'I_ov': 0.0}, 'ppi_yoy': {'z20': np.float64(4.2485291572496), 'z5': np.float64(3.5777087639996634), 'z1': np.float64(4.472135954999579), 'zacc': np.float64(4.472135954999579), 'I_level': 0.9987853720455204, 'I_ov': 0.8918884281710856}, 'indus_yoy': {'z20': np.float64(0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.3712496798789358, 'I_ov': 0.0}, 'm2_yoy': {'z20': np.float64(-0.3248931448269279), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.12923055558448737, 'I_ov': 0.0}, 'm1_yoy': {'z20': np.float64(0.3248931448269726), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.12923055558450497, 'I_ov': 0.0}, 'dr007': {'z20': np.float64(-1.3069546202208673), 'z5': np.float64(0.031085586329023068), 'z1': np.float64(0.4740551915176009), 'zacc': np.float64(0.16319932822737024), 'I_level': 0.37220387584523723, 'I_ov': -0.12615349641224444}, 'pe_cyb': {'z20': np.float64(1.488847428941818), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.5338675961368975, 'I_ov': -0.0}, 'nasdaq': {'z20': np.float64(1.5304141129693807), 'z5': np.float64(0.4019792348935427), 'z1': np.float64(0.4618886703360077), 'zacc': np.float64(0.48381730516682075), 'I_level': 0.6783444738938226, 'I_ov': 0.1484534535445281}, 'sox': {'z20': np.float64(0.8805978639458025), 'z5': np.float64(0.1744475417410985), 'z1': np.float64(0.010199724997025912), 'zacc': np.float64(-1.0624132263920156), 'I_level': 0.28911990902267853, 'I_ov': -0.08235815450827223}, 'turnover': {'z20': np.float64(1.2038966422324675), 'z5': np.float64(-0.0404618820121718), 'z1': np.float64(0.3549647471946154), 'zacc': np.float64(1.186863825705408), 'I_level': 0.5751771632773788, 'I_ov': 0.178217049830445}, 'margin_balance': {'z20': np.float64(1.9166753410414208), 'z5': np.float64(0.5910466026378797), 'z1': np.float64(0.2580610771728427), 'zacc': np.float64(0.12124378726612714), 'I_level': 0.7319299945486818, 'I_ov': 0.07151188336921219}, 'small_big_ratio': {'z20': np.float64(0.32528046925071014), 'z5': np.float64(0.17064479235000643), 'z1': np.float64(-0.8800248525162695), 'zacc': np.float64(-1.2062437484538322), 'I_level': -0.14916870056998027, 'I_ov': -0.2983482357048361}, 'realized_vol': {'z20': np.float64(2.2339530333872313), 'z5': np.float64(1.0653552664615789), 'z1': np.float64(1.2129131719133786), 'zacc': np.float64(1.2393353158082445), 'I_level': -0.8965367326806054, 'I_ov': -0.3715722714134415}}",0.9583333333333334,0.1,-15.9
2020-01-10,8.0,0.4674,20.6,5.0,1.03,0,中性,0.308,0.1907,-0.1348,-0.0924,"{'global': 0.5438, 'china': 0.4445, 'tech': -0.4864, 'overnight': 0.6201, 'funds': 0.4907, 'risk': -0.7603, 'liquidity': -0.2607, 'valuation': -0.4864}","{'vix': {'z20': np.float64(-0.7082041911786792), 'z5': np.float64(-1.3304025602787377), 'z1': np.float64(-1.2228952826804536), 'zacc': np.float64(-0.7659893528877569), 'I_level': 0.6915498467829583, 'I_ov': 0.3406025674903741}, 'dxy': {'z20': np.float64(0.6432373682313604), 'z5': np.float64(1.0511489306951887), 'z1': np.float64(0.39220635136951826), 'zacc': np.float64(-0.44453378064919263), 'I_level': -0.44947773850358486, 'I_ov': -0.058499950806821924}, 'us10y_rate': {'z20': np.float64(-0.8000328884769047), 'z5': np.float64(0.4571616505582369), 'z1': np.float64(-0.5079573895091521), 'zacc': np.float64(-1.5238721685274563), 'I_level': 0.45476139748174166, 'I_ov': 0.23910021142461066}, 'pmi': {'z20': np.float64(-0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.3712496798789358, 'I_ov': 0.0}, 'ppi_yoy': {'z20': np.float64(2.9240383034426887), 'z5': np.float64(1.9493588689617922), 'z1': np.float64(0.0), 'zacc': np.float64(-3.2489314482696545), 'I_level': 0.8401249891031451, 'I_ov': -0.2542155746859376}, 'indus_yoy': {'z20': np.float64(0.9746794344808966), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.3712496798789358, 'I_ov': 0.0}, 'm2_yoy': {'z20': np.float64(-0.2236067977499333), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.08920496596343747, 'I_ov': 0.0}, 'm1_yoy': {'z20': np.float64(0.22360679774998396), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': 0.08920496596345757, 'I_ov': 0.0}, 'dr007': {'z20': np.float64(-0.13224906131036088), 'z5': np.float64(1.1387789948956863), 'z1': np.float64(1.1651899674921797), 'zacc': np.float64(0.6913460473786949), 'I_level': -0.43354847022110293, 'I_ov': -0.32296446862286987}, 'pe_cyb': {'z20': np.float64(1.3282641733803244), 'z5': np.float64(0.0), 'z1': np.float64(0.0), 'zacc': np.float64(0.0), 'I_level': -0.4863785183596937, 'I_ov': -0.0}, 'nasdaq': {'z20': np.float64(1.929490572301112), 'z5': np.float64(0.8158021289042634), 'z1': np.float64(0.5778836635579269), 'zacc': np.float64(0.10538444439900861), 'I_level': 0.7815914272919218, 'I_ov': 0.14607044793130358}, 'sox': {'z20': np.float64(1.2915666060674311), 'z5': np.float64(0.7394013307769768), 'z1': np.float64(0.45064776440588966), 'zacc': np.float64(0.43810729699423795), 'I_level': 0.6516348850599708, 'I_ov': 0.14223309692110048}, 'turnover': {'z20': np.float64(0.45850093702800276), 'z5': np.float64(-0.5219391168827955), 'z1': np.float64(-0.7041020880646176), 'zacc': np.float64(-1.0755254992507972), 'I_level': -0.15390371861540392, 'I_ov': -0.24963783616272345}, 'margin_balance': {'z20': np.float64(1.81951674550999), 'z5': np.float64(0.44282395416111303), 'z1': np.float64(0.13824804008912459), 'zacc': np.float64(-0.11141369261853147), 'I_level': 0.6766587349516024, 'I_ov': 0.024261672157474188}, 'small_big_ratio': {'z20': np.float64(1.0761621993406372), 'z5': np.float64(0.5578073720151542), 'z1': np.float64(0.8247888847790815), 'zacc': np.float64(1.6765360161426632), 'I_level': 0.6920015083213078, 'I_ov': 0.3203815222652735}, 'realized_vol': {'z20': np.float64(2.342208910180228), 'z5': np.float64(1.0876542608018058), 'z1': np.float64(0.45764509951555643), 'zacc': np.float64(-0.6857864583431829), 'I_level': -0.8229469560264938, 'I_ov': -0.05491660067182838}}",0.9583333333333334,-15.8,23.8
