date,score,target,pos,equity,ops,available,locked,open,high,low,close
2026-08-20,66.72278034055327,0.88,0.933698051716076,1.3799776191186677,（无操作）,0.0007794943982008704,0.0,1685.483,1694.364,1638.295,1652.972
2026-08-21,4.830310928873603,0.85,0.8503649771173055,1.3800764728187538,开盘减仓0.8成(目标85%),0.0007097246225427345,0.0,1649.283,1675.823,1640.623,1653.555
2026-08-24,-70.47755640336158,0.03,0.44280035528816264,1.359992529829211,开盘减仓4.0成(目标3%),0.0003758292889683142,0.0,1651.881,1651.96,1575.275,1602.337
2026-08-25,-29.567080813209976,0.6675,0.5435978023848481,1.3637621328402942,开盘加仓1.5成(目标67%)；瀑布卖2档,0.0003339628867855005,0.00012804716709586208,1584.516,1622.205,1564.765,1604.593
2026-08-26,14.211028063592677,0.85,0.7468311805709124,1.3807605974720745,开盘加仓2.0成(目标85%),0.0004620100538813626,0.00016984192531979163,1605.741,1644.72,1598.441,1632.02
2026-08-27,-23.852931756391545,0.6375,0.5455041289061376,1.4142840390144251,开盘减仓1.1成(目标64%)；瀑布卖2档；瀑布卖2档,0.0004555694680352989,0.0,1646.841,1697.029,1637.332,1693.48
2026-08-28,15.368706491793624,0.9,0.7416163872852097,1.3960921478701445,开盘加仓2.0成(目标90%),0.0004555694680352989,0.00016733787361740822,1684.723,1711.994,1661.484,1662.149
2026-08-31,-80.74228149368139,0.03,0.24557158536170953,1.386877709168247,开盘减仓4.0成(目标3%)；瀑布卖2档；瀑布卖2档,0.00020219685722061638,0.0,1623.201,1684.387,1620.361,1684.387
2026-09-01,-81.6898742137898,0.03,0.17769977616226632,1.3811042813948864,开盘减仓0.6成(目标3%),0.00014896310042616332,0.0,1679.895,1684.021,1646.637,1647.535
2026-09-02,-85.40696668099164,0.03,0.13147991570851422,1.376834268178713,开盘减仓0.4成(目标3%),0.00011191047802680833,0.0,1623.527,1635.763,1607.187,1617.597
2026-09-03,-80.72013713292371,0.03,0.1005633917518212,1.3767000262037838,开盘减仓0.3成(目标3%),8.592889248455225e-05,0.0,1634.52,1636.315,1596.624,1611.165
2026-09-04,-36.84738674994985,0.3825,0.24555341842677444,1.3672711402627469,开盘加仓1.5成(目标38%),8.592889248455225e-05,0.00012691908740577803,1627.951,1637.101,1566.873,1577.361
