center,scale,rho,cw,sw,avg_pos,obj,累计收益,年化收益,年化波动,最大回撤,Calmar,平均仓位,换手率,操作日占比,基准累计,基准年化,基准最大回撤
0.4,55.0,0.3,0.2,0.1,0.2931414694654331,-1.4331477612438337,0.13991965127461503,0.019945185619731687,0.09005880425332241,-0.24271894764182156,0.08217399512280615,0.2931414694654331,66.58667365213273,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,45.0,0.3,0.1,0.2,0.2212213283496559,-1.436755123739375,0.16255551543212898,0.022974039362166465,0.07314066425204763,-0.17810419178726467,0.12899213169338344,0.2212213283496559,68.53385336039545,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,55.0,0.3,0.15,0.2,0.2616050102147826,-1.437982348882528,0.14725722415480602,0.02093256131328558,0.08199030923606909,-0.2181407486417366,0.09595896889335502,0.2616050102147826,67.49222679374726,1.0,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,55.0,0.3,0.1,0.2,0.29964721472585426,-1.4384312001572244,0.14306162506108944,0.020368642074898746,0.09192010359376442,-0.24834572016868917,0.08201728647090563,0.29964721472585426,66.73134910738892,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,55.0,0.3,0.2,0.3,0.23684404321138003,-1.4477700096043267,0.1537852521657308,0.021806503523397414,0.07659157677703958,-0.1939542184942823,0.11243118965231613,0.23684404321138003,68.62997019402914,0.9944410129709698,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.3,0.1,0.1,0.24533227211975,-1.4494811084506916,0.15744537869256758,0.022294668778295,0.07849672322270682,-0.20141924374007658,0.11068787849817058,0.24533227211975,68.55330776794742,1.0,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,55.0,0.3,0.15,0.2,0.3046575102789914,-1.4504413192140042,0.14817771763580612,0.02105604806757122,0.09358610435648616,-0.2507366122295799,0.08397675903944912,0.3046575102789914,67.30645305833927,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,55.0,0.3,0.2,0.2,0.2659465414850373,-1.4515745550429893,0.15150712915057674,0.021501997038771536,0.08348524339490555,-0.2202472197990224,0.09762664454240243,0.2659465414850373,68.14764710911248,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,45.0,0.3,0.15,0.2,0.22501047676108799,-1.452559775600585,0.16742641317074014,0.02361924764190615,0.07455047572787268,-0.1799749977314825,0.13123627136890081,0.22501047676108799,69.30957621883749,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,55.0,0.3,0.1,0.3,0.2710670202570829,-1.458581579706357,0.15373100734904743,0.021799258798417265,0.0849143130567939,-0.22531062846779115,0.09675202162748188,0.2710670202570829,68.38627621354394,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,55.0,0.3,0.2,0.2,0.309682662707551,-1.4626482466290474,0.15414158405615552,0.0218540866239203,0.09526727999075509,-0.253115949821611,0.08634021933158477,0.309682662707551,67.89721791710811,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.3,0.15,0.1,0.24948202819253612,-1.4640453748202313,0.16205817585585436,0.02290803173202227,0.07996993852497512,-0.20348846495684547,0.1125765617077138,0.24948202819253612,69.26045870369154,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,55.0,0.3,0.1,0.3,0.31580625740926677,-1.465966236862788,0.16039110834511727,0.022686600994708206,0.09702481996779733,-0.2586544279906843,0.0877100816365119,0.31580625740926677,67.9662811931077,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.3,0.1,0.1,0.21656219779407393,-1.466278248191281,0.1907806638514773,0.026681399559548735,0.07404196656893114,-0.16639441043041214,0.1603503356304578,0.21656219779407393,70.48812212678118,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,45.0,0.3,0.2,0.2,0.2288026630736103,-1.4685228937295784,0.17226604964086345,0.024258054855559097,0.07596834728747637,-0.18184749349589147,0.13339779608294225,0.2288026630736103,70.09286009185959,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.3,0.1,0.1,0.28451799587940163,-1.469962587109903,0.15800469138897988,0.02236915097676273,0.08869779556291636,-0.23412853377214715,0.0955421819645968,0.28451799587940163,68.7633735600296,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,55.0,0.3,0.15,0.3,0.2756247257191112,-1.4723542553581985,0.15802773491871958,0.022372218967620983,0.08647919903405721,-0.22749963502578607,0.09833958179794526,0.2756247257191112,69.04883284064633,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,55.0,0.3,0.15,0.3,0.3210902693891583,-1.4778496850704284,0.16703188907844857,0.0235670734066189,0.098797929942108,-0.261098546651225,0.09026122017484746,0.3210902693891583,68.54337425757174,0.9969116738727609,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.3,0.2,0.1,0.2536342473264936,-1.4787958500886815,0.1666290611053458,0.023513785559731826,0.08145119157554936,-0.20557248869596179,0.11438196671592722,0.2536342473264936,69.97616956502162,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,45.0,0.3,0.1,0.3,0.23288041409382457,-1.479161260148132,0.17712256603557397,0.024896842785100626,0.07710469731517593,-0.1858014243029844,0.13399705022982822,0.23288041409382457,70.55786953908702,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.3,0.15,0.1,0.28928278535721486,-1.4833561442157879,0.16224602270348676,0.022932965857000776,0.09032283417618428,-0.23643624655036322,0.09699428996863149,0.28928278535721486,69.40354933988036,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.3,0.15,0.1,0.22031052444020047,-1.483724701315154,0.1959022732740201,0.0273461060861655,0.07550108890057883,-0.168171744632705,0.1626082083282818,0.22031052444020047,71.34924675424836,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,55.0,0.3,0.2,0.3,0.2801874922792245,-1.4864187674805576,0.16228227478050528,0.022937777435300122,0.08805213455950618,-0.22970672087966137,0.09985679716927721,0.2801874922792245,69.72515922380134,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.3,0.1,0.2,0.2590180621307885,-1.4894888942143616,0.1711558630482255,0.024111714134670503,0.08297705533689594,-0.21070480332098385,0.11443362350852135,0.2590180621307885,70.41241033442701,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,55.0,0.3,0.2,0.3,0.3263791801056549,-1.4903109825620895,0.17344513006745266,0.0244133480923987,0.10058339058801538,-0.2639067462006123,0.09250748017574574,0.3263791801056549,69.1385478777091,0.9962940086473132,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,45.0,0.3,0.15,0.3,0.23685808950933435,-1.495641542490114,0.18208915533895187,0.025547798308114045,0.07858903479313548,-0.18775793689620368,0.13606774089255877,0.23685808950933435,71.36551861750631,1.0,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.3,0.2,0.1,0.2940583606730621,-1.4970879389922374,0.16664145297760702,0.023515425043737492,0.09195857046299445,-0.238746776792103,0.09849525660492733,0.2940583606730621,70.06149878199616,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.3,0.2,0.1,0.2240648175201336,-1.5011984239611547,0.20106699940017725,0.028013964976105532,0.07696810154379204,-0.16993679141681173,0.16484932275433165,0.2240648175201336,72.21219966144271,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.3,0.1,0.2,0.3004763643501572,-1.5046641562964953,0.1693153494273636,0.023868844646110388,0.0937903568309699,-0.24441042782009537,0.09765886365404863,0.3004763643501572,70.31638935162789,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.3,0.15,0.2,0.2633810358860199,-1.504700405468741,0.17585104394592244,0.024729813368564058,0.08452834093771563,-0.21289880550751883,0.11615759566904046,0.2633810358860199,71.14904080417728,1.0,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,45.0,0.3,0.2,0.3,0.24083699517315862,-1.5123317490248256,0.1870055716533896,0.026189894331639207,0.08008185555778523,-0.18971962310097867,0.1380452580685319,0.24083699517315862,72.18309159029877,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.3,0.1,0.2,0.2284077551854878,-1.5151631648708468,0.20654822101641668,0.028720088146740208,0.07823636172372515,-0.17383131356820192,0.16521815061514802,0.2284077551854878,72.8483798116743,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.3,0.15,0.2,0.30549309204246644,-1.5183682415807018,0.1745953133543956,0.02456470774763231,0.09550699070884973,-0.2466421639156119,0.09959654650142087,0.30549309204246644,70.98059336852641,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.3,0.2,0.2,0.26775033160432266,-1.5200360201336687,0.1805129506977785,0.02534146202733356,0.08608859873221543,-0.21509846657031306,0.11781330862742226,0.26775033160432266,71.89141244379229,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.3,0.1,0.1,0.2490453196008231,-1.5282230653474498,0.19765871489678477,0.027573508696269844,0.0823772131080002,-0.19519308571314642,0.14126273272195494,0.2490453196008231,72.91000155935731,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.3,0.1,0.3,0.2727754901155988,-1.5289795290610393,0.18430283322985574,0.025837190192159243,0.08748246737400014,-0.21997486041224656,0.11745519530613063,0.2727754901155988,72.24146445235377,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.3,0.2,0.2,0.3105166099198733,-1.5325499368670128,0.18049413283526605,0.025338997223826487,0.09723614861109194,-0.24888355583684107,0.10181065253036566,0.3105166099198733,71.67235780862093,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.3,0.15,0.2,0.23235573187198238,-1.5332290679063125,0.2118148184912534,0.0293960006456655,0.07977532208895716,-0.1756849169983865,0.16732227870156588,0.23235573187198238,73.73913050263924,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,55.0,0.4,0.1,0.1,0.21830780314833503,-1.534584141599206,0.11262926611707935,0.016224854860244387,0.07165794082901736,-0.18346571634371056,0.08843535012202619,0.21830780314833503,72.95380691437975,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.3,0.1,0.3,0.3165443191089997,-1.5375603354473768,0.18623529036192554,0.026089443085400177,0.09894853693173628,-0.25408025620789176,0.10268189852600533,0.3165443191089997,71.83048252144155,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.3,0.15,0.3,0.2773557033340867,-1.5447233466773755,0.18918053410958735,0.02647322945867714,0.08911343909124617,-0.2222646256065104,0.11910680517170748,0.2773557033340867,73.00321316663987,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.3,0.15,0.1,0.2532483104312761,-1.5455372292286045,0.20297497069960913,0.028260070964982953,0.08394876909319786,-0.19719912194262268,0.1433072859888572,0.2532483104312761,73.7598869611138,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.3,0.2,0.2,0.23630537078033426,-1.551554472948798,0.21708231406640288,0.03006953780497601,0.08132204760086824,-0.17753493483335925,0.16937251157469582,0.23630537078033426,74.64282716685472,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.3,0.15,0.3,0.32181946027999175,-1.5516230362710788,0.19335874341622206,0.027016297641967224,0.10077217802381581,-0.25641087085383774,0.10536330831841902,0.32181946027999175,72.52169492430636,0.9962940086473132,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,55.0,0.4,0.15,0.1,0.22190842129467475,-1.552793494007038,0.11594088867899721,0.016680412448633497,0.07297661701890076,-0.18565723272934764,0.08984520669308001,0.22190842129467475,73.83226450454988,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.3,0.1,0.1,0.2860286502810821,-1.5579011479214828,0.19888962823351153,0.02773270360141944,0.09165920600763895,-0.22741603864788507,0.1219469997204498,0.2860286502810821,73.59629160994798,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.3,0.2,0.3,0.28194474091615035,-1.5606711225554872,0.19389978652409856,0.027086502296440162,0.09075335254077577,-0.22454860501372664,0.12062645543838656,0.28194474091615035,73.7741661172532,0.9969116738727609,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.3,0.2,0.1,0.25745501143878285,-1.5630853040788077,0.20839059212639754,0.0289568215594449,0.08552809475890112,-0.19914798339061945,0.1454035389484585,0.25745501143878285,74.62340669714715,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.3,0.1,0.3,0.24032581251463547,-1.5634508473790056,0.222417379070996,0.03074919626475925,0.08245971806341962,-0.1812254751252057,0.16967369650163772,0.24032581251463547,75.1793653040581,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.3,0.2,0.3,0.3271010947933475,-1.565980965759835,0.20063348140639636,0.027957999940395384,0.10260579923540784,-0.258749417323917,0.10805048463315377,0.3271010947933475,73.22821285191358,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,55.0,0.4,0.1,0.1,0.29884103741207907,-1.5665388111176357,0.12144239850093586,0.017434686541059286,0.09336243641633324,-0.25060384088652676,0.06957070761319137,0.29884103741207907,72.93357886077158,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,55.0,0.4,0.2,0.1,0.22551039484657756,-1.5713331968629412,0.11923923593914276,0.01713300413862484,0.07430250677996794,-0.1878484098216484,0.0912065433766071,0.22551039484657756,74.72709980453709,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,55.0,0.4,0.1,0.1,0.25731195911382515,-1.5715551570271993,0.11471245401461871,0.016511559084519956,0.08205219417713237,-0.2178045635606103,0.07580905934473291,0.25731195911382515,73.9582217165707,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.3,0.15,0.1,0.29080007454865875,-1.5739390390494812,0.20383961863016298,0.028371491308932573,0.09335816249963477,-0.22974852351887487,0.1234893303094578,0.29080007454865875,74.37181342994882,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.3,0.1,0.2,0.26270085694081935,-1.5762361046639513,0.2140983573837656,0.02968829385108851,0.08703630399403672,-0.20385420731187043,0.14563493313468523,0.26270085694081935,75.19986474295523,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,55.0,0.4,0.1,0.2,0.23015850701140145,-1.5797647051626615,0.12423716806104412,0.01781665525719167,0.07564057159336847,-0.19134009405613428,0.09311511706461648,0.23015850701140145,75.0955656695893,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,55.0,0.4,0.15,0.1,0.30370933470717487,-1.5811706825548784,0.1266706413226817,0.018148588466537552,0.09501765356124052,-0.2534243690143918,0.07161343061490233,0.30370933470717487,73.630354325711,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.3,0.15,0.3,0.24445824668208155,-1.5825751221000397,0.2282788446575983,0.031493017424708114,0.08407560170268426,-0.18315565971307424,0.17194673358193824,0.24445824668208155,76.12451548341053,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,55.0,0.4,0.15,0.1,0.2615054092488977,-1.5885845792873619,0.1181951249125135,0.01698985626559657,0.0835211008509202,-0.22030681110116135,0.07711906944990049,0.2615054092488977,74.77105150011889,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.3,0.2,0.1,0.29558921270183514,-1.589995953997829,0.20897295517143077,0.029031587892512034,0.09506894893636572,-0.2320264106493387,0.12512191095516037,0.29558921270183514,75.15071682828358,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.3,0.15,0.2,0.2671208496840837,-1.5942428561955075,0.21972177409780258,0.030406106280586487,0.08868991747631061,-0.2059086163890379,0.14766796462338444,0.2671208496840837,76.08473271407875,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,55.0,0.4,0.2,0.1,0.3085819136603056,-1.5966145869809398,0.13198305114904763,0.018871107418519273,0.09668355031788607,-0.2562764009994525,0.0736357594570699,0.3085819136603056,74.36737469498664,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,55.0,0.4,0.1,0.2,0.3153085412124434,-1.5970494331049216,0.13944911464183662,0.019881684194785754,0.09868215853138118,-0.2612619571509799,0.07609865749913367,0.3153085412124434,74.31500693621086,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,55.0,0.4,0.15,0.2,0.23394457173217392,-1.598557435460705,0.12794521871431308,0.018322201846657338,0.07702894689502857,-0.19358679349625973,0.09464592865944307,0.23394457173217392,76.00431202796163,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.3,0.1,0.2,0.3018820213840391,-1.600535543151087,0.21275751142686694,0.029516722076927238,0.09686564405755886,-0.23777989295683633,0.1241346427987725,0.3018820213840391,75.55811593747981,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.3,0.2,0.3,0.24859284904409057,-1.6019248587219452,0.23415722213950185,0.03223596348785751,0.08569921030150515,-0.18509331864196443,0.174160600308935,0.24859284904409057,77.08070814444102,0.9962940086473132,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,55.0,0.4,0.2,0.1,0.2657154565409868,-1.6058412768453647,0.12183445689387584,0.017488318934038682,0.08500025008956998,-0.2228028976945119,0.07849233163034153,0.2657154565409868,75.59640734660738,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,45.0,0.4,0.1,0.1,0.221671833170595,-1.6080759294271758,0.14523601207196934,0.02066111462120901,0.07488869874327517,-0.17670084162472055,0.11692708665807797,0.221671833170595,77.01933116180123,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,55.0,0.4,0.1,0.2,0.2713811917247931,-1.6111346542419587,0.12610235363207245,0.018071126811136873,0.08664374873304723,-0.22716909901851046,0.07954922957925885,0.2713811917247931,75.78106157719202,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.3,0.2,0.2,0.2715500782537561,-1.6124187422266791,0.22519240712526978,0.031101724534166042,0.09035207569408808,-0.20803472269401502,0.1495025644344554,0.2715500782537561,76.97515527069189,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,55.0,0.4,0.15,0.2,0.3204172775991423,-1.6124266547309611,0.1452515784610915,0.020663206725154204,0.1004297621797719,-0.26423709909739757,0.07819949127407641,0.3204172775991423,75.04856559537083,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.3,0.15,0.2,0.3069222440120073,-1.6169048542157762,0.21910462060639513,0.030327465925071184,0.09866380704021027,-0.24013077678017092,0.1262956224592345,0.3069222440120073,76.3583465875381,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,55.0,0.4,0.2,0.2,0.23773157984165005,-1.617661760015828,0.13163794122480188,0.018824257989143556,0.0784250826491176,-0.19583716424050945,0.09612199023687511,0.23773157984165005,76.92837179423584,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.3,0.1,0.3,0.2764299029263443,-1.6236756583425433,0.23038007638496683,0.03175893028452914,0.09171951256589783,-0.21247177801159645,0.14947364107244293,0.2764299029263443,77.45993498106371,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,55.0,0.4,0.1,0.3,0.24205905627015242,-1.6243880694480588,0.13624458459644284,0.019448622567224128,0.07964561522534468,-0.19909651466997547,0.09768439492505619,0.24205905627015242,77.21442173401476,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,55.0,0.4,0.1,0.3,0.33178721092645247,-1.6283422608170395,0.1579158850662381,0.022357326913189146,0.10404826245457273,-0.27187172039894214,0.08223483810814233,0.33178721092645247,75.73818637653787,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,55.0,0.4,0.15,0.2,0.27581927169134,-1.6283630528951833,0.13022573266905102,0.01863242108367502,0.08819983977688577,-0.22980562288875672,0.08107904780334518,0.27581927169134,76.604633126724,1.0,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,45.0,0.4,0.15,0.1,0.22534108645164003,-1.6284719017184546,0.14882628773492534,0.02114300507011513,0.07628953928283735,-0.17872997890899167,0.11829579569793958,0.22534108645164003,78.01249586670369,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,55.0,0.4,0.2,0.2,0.32553085599925646,-1.6285687270870581,0.15105520409742557,0.021441529443455565,0.10218696894333587,-0.26720047505882183,0.08024510225416104,0.32553085599925646,75.82050095005513,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.3,0.2,0.2,0.311972931632917,-1.6333832722735313,0.22539578179141717,0.031127533747727032,0.1004722076143126,-0.2424823756129384,0.12837029358956067,0.311972931632917,77.16348091073945,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.3,0.1,0.3,0.3178686904555978,-1.641876257666952,0.22933149895925986,0.0316262800668583,0.10213311220874816,-0.24790743027718132,0.1275729413656439,0.3178686904555978,77.47744112976098,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.3,0.15,0.3,0.2810795173621542,-1.6421417555554634,0.23615922289080005,0.03248830291372773,0.09345590140706175,-0.21465926744282715,0.15134824273254702,0.2810795173621542,78.36502123738887,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,55.0,0.4,0.15,0.3,0.24602582456520905,-1.6439442800430348,0.1400780705566227,0.01996656013703646,0.08110317947469817,-0.2014778002694242,0.09910054661276019,0.24602582456520905,78.15859700226795,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,55.0,0.4,0.15,0.3,0.33713938573741214,-1.6444191065169582,0.16403904222847165,0.023170792843314247,0.10588499293913321,-0.27495285439138295,0.08427187597162265,0.33713938573741214,76.50567360822905,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,55.0,0.4,0.2,0.2,0.2802606377510295,-1.6458698872451851,0.13433888794408766,0.019190593827165925,0.08976422471590953,-0.23243973775353832,0.08256158784482107,0.2802606377510295,77.4420306097791,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,55.0,0.4,0.1,0.3,0.2855606957574416,-1.6491038107631242,0.13904417067048236,0.01982701701789069,0.09128159361246833,-0.23626624796520013,0.08391811013484682,0.2855606957574416,77.53988518992074,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,45.0,0.4,0.2,0.1,0.22901428778863256,-1.6492196778821988,0.15236070594027296,0.021616150700155545,0.07769821496617804,-0.1810204064554154,0.11941278402487467,0.22901428778863256,79.01628126773234,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.4,0.1,0.1,0.2993991196317024,-1.6559225183433735,0.14601323593537496,0.020765543087091665,0.09523781438728392,-0.24526801171539403,0.08466470185760605,0.2993991196317024,77.7027027786384,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.4,0.1,0.1,0.2588292530767101,-1.656966012258391,0.14403719948420735,0.020499923065872894,0.08453989994104247,-0.21136725522076805,0.09698722275813826,0.2588292530767101,78.58911538569399,1.0,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.3,0.15,0.3,0.3231750066046007,-1.6584635736233144,0.23626051251699587,0.03250106059932545,0.10403701754272025,-0.25028667974643204,0.12985533481946623,0.3231750066046007,78.29106471747119,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,45.0,0.4,0.1,0.2,0.23357873386373051,-1.6601856854353427,0.15649491999926957,0.022168028568442688,0.07902513335314533,-0.1848806504562277,0.11990453578424198,0.23357873386373051,79.49566943878358,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.3,0.2,0.3,0.28573334566347386,-1.6610473415896496,0.24190931612724653,0.03321114058152985,0.0952005603882675,-0.21686720549087424,0.153140446045575,0.28573334566347386,79.29124397128712,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,55.0,0.4,0.2,0.3,0.3424944642455831,-1.6613172846910365,0.1701577136317638,0.023980041138532915,0.10773146797336856,-0.278067570768185,0.08623817970677429,0.3424944642455831,77.31317702227385,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,55.0,0.4,0.2,0.3,0.2499939098068757,-1.6638284573135729,0.14381778095204956,0.020470404665829722,0.08256901612210706,-0.20386227308644111,0.1004129128745166,0.2499939098068757,79.1183862718091,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,55.0,0.4,0.15,0.3,0.29021854168869393,-1.6669881236943949,0.14421890470204612,0.020524364250502636,0.09292260421837038,-0.2389293620845342,0.08590138973058084,0.29021854168869393,78.40239034513152,1.0,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.4,0.15,0.1,0.3042590326770249,-1.673652395436858,0.15124830921545684,0.021467369384499335,0.09694085677955261,-0.24808366784001534,0.0865327797327765,0.3042590326770249,78.55389654506749,0.9956763434218654,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.3,0.2,0.3,0.32847903000955453,-1.6752401635423224,0.24319051162712002,0.03337181093690922,0.1059515327194691,-0.2526665497767955,0.1320784685047931,0.32847903000955453,79.11393497954168,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.4,0.15,0.1,0.2630318052441738,-1.6770297063470014,0.14791850803133322,0.021021282886171333,0.08607231608691326,-0.21388155033869183,0.09828469474287573,0.2630318052441738,79.55551070319135,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,45.0,0.4,0.15,0.2,0.23744128480554044,-1.681091136388785,0.16047224084320866,0.022697383791936865,0.08050075215508841,-0.1870875239026918,0.12131960121371994,0.23744128480554044,80.5122379114688,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,55.0,0.4,0.2,0.3,0.29488314721659736,-1.684945001440529,0.14938510816930983,0.021217895463150116,0.09457515853730951,-0.2415978082204393,0.08782321172297403,0.29488314721659736,79.26819963967297,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.4,0.2,0.1,0.3091234880245575,-1.6915959838225654,0.15642326691314978,0.02215847784656999,0.09865298513354863,-0.2509032960272509,0.08831481370481212,0.3091234880245575,79.4151406827755,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
