date,v8,rot_best
2025-08-12,1.1692851665372586,1.2029102614208247
2025-08-13,1.1770607664959645,1.209819357309656
2025-08-14,1.1849832246615213,1.2178244370230242
2025-08-15,1.2003166013325295,1.2319454858472683
2025-08-18,1.2235073848828388,1.256048544725032
2025-08-19,1.2111318704853855,1.24348179780326
2025-08-20,1.2464971008210837,1.2803557115059316
2025-08-21,1.247701190125238,1.2819285211688114
2025-08-22,1.3015332702293014,1.3656519960809095
2025-08-25,1.3243518550852673,1.4035124906677248
2025-08-26,1.3153023628038447,1.3915718303551814
2025-08-27,1.3143321198862843,1.3825810307130235
2025-08-28,1.3994802488369065,1.4674894350789405
2025-08-29,1.3803582447273193,1.4448707420535105
2025-09-01,1.3972271702753802,1.460735260716355
2025-09-02,1.3686637732647715,1.429664181093622
2025-09-03,1.3504778287469295,1.4059556158574908
2025-09-04,1.2950301586338366,1.3513422691799777
2025-09-05,1.3329864851356714,1.377109337547381
2025-09-08,1.3399251180970613,1.3830545155189626
2025-09-09,1.3111500874725992,1.3542914783949342
2025-09-10,1.3240182356437495,1.367752911957766
2025-09-11,1.3875025541971315,1.4339879057618312
2025-09-12,1.398869355187052,1.443645865505221
2025-09-15,1.4011256438441249,1.4447215720923896
2025-09-16,1.4178652381263184,1.4606484292614559
2025-09-17,1.4296095098541601,1.4722582400498727
2025-09-18,1.4404399030146076,1.4794450818742728
2025-09-19,1.4246299366927133,1.4595419202625137
2025-09-22,1.467828388675527,1.502189079486789
2025-09-23,1.4673069959642828,1.5027962211331938
2025-09-24,1.5160701707409168,1.5529688242557917
2025-09-25,1.530105801306711,1.5709079281739737
2025-09-26,1.5153834828841886,1.5512992469996905
2025-09-29,1.5221006181716512,1.5588196980920852
2025-09-30,1.5311744891112264,1.560422272613962
2025-10-09,1.5494522274087643,1.5753229476460442
2025-10-10,1.4799556344168454,1.533329675622596
2025-10-13,1.4985320864553449,1.5698547075953493
2025-10-14,1.4412584976981646,1.5139283354799582
2025-10-15,1.4592459313724504,1.533620302418754
2025-10-16,1.4469888701562112,1.5231128466639228
2025-10-17,1.3982172363925631,1.4715738549996917
2025-10-20,1.402537617603562,1.4757994921228825
2025-10-21,1.4376221083550664,1.5132619705921833
2025-10-22,1.4367901769910376,1.5137658885931802
2025-10-23,1.432999455704448,1.5107453392446986
2025-10-24,1.4886740194139723,1.5683896450414543
2025-10-27,1.5091963428490898,1.5897234914338043
2025-10-28,1.4970672280289967,1.5777393485563922
2025-10-29,1.5129912267099856,1.5913188149192872
2025-10-30,1.4894358758586979,1.5643307662846366
2025-10-31,1.4512013036295808,1.5233402300630183
2025-11-03,1.4395080561883122,1.5139099073996758
2025-11-04,1.4274256662825908,1.5051044449030433
2025-11-05,1.4273046636515732,1.5083050138904812
2025-11-06,1.4573878694204694,1.5452305318446258
2025-11-07,1.4465366608587358,1.5289568233437267
2025-11-10,1.4402643797146895,1.529220728143246
2025-11-11,1.4229823569501416,1.5165681410041243
2025-11-12,1.4162717184583489,1.5136792856750825
2025-11-13,1.4340905087690337,1.5264562850819523
2025-11-14,1.4052766178151286,1.4957582713930382
2025-11-17,1.4014057054155131,1.4848182098664982
2025-11-18,1.4002000141242255,1.4837895061828061
2025-11-19,1.3986948314739016,1.4923441163865554
2025-11-20,1.3969321621552333,1.5023511323238177
2025-11-21,1.3924373023321435,1.4832504183696784
2025-11-24,1.3943001873215493,1.4765292349225556
2025-11-25,1.3943478061019248,1.488119215553713
2025-11-26,1.405084509548344,1.4903792776320621
2025-11-27,1.3996519845503919,1.4852077829360026
2025-11-28,1.414248530006432,1.498890971200311
2025-12-01,1.422774126565052,1.5097374034014592
2025-12-02,1.4080426908543109,1.49380589798328
2025-12-03,1.3975807091920263,1.4806173944937848
2025-12-04,1.4146568681922767,1.4964559166515
2025-12-05,1.4143163418639568,1.4957035043405709
2025-12-08,1.4367191167628348,1.5193988284833533
2025-12-09,1.4336827934651124,1.5156004474028022
2025-12-10,1.4344786623068313,1.5130900021066958
2025-12-11,1.4135650659408534,1.4908324854840542
2025-12-12,1.436661002901173,1.5149701219630012
2025-12-15,1.4066262649234909,1.4835036893834057
2025-12-16,1.3829072630078267,1.4559757084516751
2025-12-17,1.4132091747770592,1.4871887413182772
2025-12-18,1.398221286008561,1.4710314739715593
2025-12-19,1.3981418360791413,1.4745350786507143
2025-12-22,1.4214568777873908,1.4905391143813793
2025-12-23,1.4258246677631774,1.495139816756614
2025-12-24,1.4372257727718092,1.506767645360715
2025-12-25,1.4343140654020468,1.503564991876246
2025-12-26,1.4312476617150511,1.4997588883588457
2025-12-29,1.4317145978382335,1.5018295948535116
2025-12-30,1.4445781185976077,1.5153161059660074
2025-12-31,1.4297035457142027,1.4995303127260595
2026-01-05,1.4859010164420747,1.5578104538564381
2026-01-06,1.5104702082244768,1.584555289933463
2026-01-07,1.5238386273934705,1.597386211408556
2026-01-08,1.5350232660351428,1.6075383144727702
2026-01-09,1.551613863458398,1.6276295356623565
2026-01-12,1.5820980468239108,1.6621769748698567
2026-01-13,1.5450665673956356,1.6242826909718948
2026-01-14,1.5736459228271111,1.649449380971145
2026-01-15,1.5694236549897305,1.6381624939759163
2026-01-16,1.5888184550790594,1.654397820791423
2026-01-19,1.5828767402457182,1.646646932444498
2026-01-20,1.56680900020375,1.62997474637843
2026-01-21,1.5898517625913042,1.657775410304609
2026-01-22,1.5922256308905207,1.664349326411935
2026-01-23,1.5968133356948835,1.6583915708819728
2026-01-26,1.5850861440407655,1.6556478064054208
2026-01-27,1.6074547263941512,1.6677464507815007
2026-01-28,1.606543916734518,1.6591500268434178
2026-01-29,1.562433604036328,1.6126194899173392
2026-01-30,1.5672847838339714,1.6131474074851797
2026-02-02,1.5144558234714007,1.5520104784618964
2026-02-03,1.5320207309741887,1.5715012648139828
2026-02-04,1.5169667083986569,1.5591488798644815
2026-02-05,1.4943944101576019,1.5426921204028896
2026-02-06,1.4875637203609604,1.5294348187678652
2026-02-09,1.5125145624344982,1.5557942117906496
2026-02-10,1.524278841305267,1.5670134728032519
2026-02-11,1.5094367103167516,1.5527368642273438
2026-02-12,1.533587693687227,1.5746847529935974
2026-02-13,1.5236383955652069,1.563474449115428
2026-02-24,1.5190024817525827,1.5583736790070908
2026-02-25,1.5263930689900993,1.5653483247981868
2026-02-26,1.5411048546876704,1.5769813024133255
2026-02-27,1.542377930572297,1.5810026491446938
2026-03-02,1.51916100631319,1.5565309445083333
2026-03-03,1.4460142621681635,1.4827861198364436
2026-03-04,1.4392978395106677,1.4746928739613385
2026-03-05,1.4603706073522695,1.5016265845638637
2026-03-06,1.4637607643075012,1.510762964575656
2026-03-09,1.4433506075327007,1.4805520455380539
2026-03-10,1.4559019832488318,1.5015472529999063
2026-03-11,1.4409061229316211,1.4944597582494397
2026-03-12,1.4290589220565495,1.4842473571312256
2026-03-13,1.4226234489833172,1.4778678026334824
2026-03-16,1.4244227703669525,1.481712301391357
2026-03-17,1.4203068195806172,1.4867320099021781
2026-03-18,1.4240872358109473,1.486447824509796
2026-03-19,1.416630713563765,1.475101212798319
2026-03-20,1.4159772943989068,1.4725461243117055
2026-03-23,1.4141844978298748,1.4240577659664029
2026-03-24,1.4165284910749916,1.4537399492513834
2026-03-25,1.4243661826310596,1.4675735940660952
2026-03-26,1.4128599177669718,1.4610874425145972
2026-03-27,1.4034795336391055,1.4650286737077556
2026-03-30,1.403813422005931,1.4622428176198925
2026-03-31,1.4027127012685183,1.4737367784934345
2026-04-01,1.4052180164429187,1.475169298843046
2026-04-02,1.3927766711839356,1.472389340760349
2026-04-03,1.3872622087818531,1.4588032418738024
2026-04-07,1.3994854873106228,1.4598128758258624
2026-04-08,1.4629854248624237,1.5170334809566866
2026-04-09,1.4557870771506014,1.5092135472005432
2026-04-10,1.475473468085056,1.5279398221956806
2026-04-13,1.4858124398581174,1.5391025632917206
2026-04-14,1.514347120571667,1.5697798380198071
2026-04-15,1.5155446478804444,1.572765293261702
2026-04-16,1.5307829433791762,1.588358459253016
2026-04-17,1.5318588019133819,1.5883882952534472
2026-04-20,1.557888255496969,1.6173505843335079
2026-04-21,1.535333213696503,1.5942822798899297
2026-04-22,1.5601525600237691,1.622173707585451
2026-04-23,1.5422161379344157,1.6032005554726676
2026-04-24,1.565813304966449,1.6251470028989194
2026-04-27,1.6232391252143126,1.683862047582255
2026-04-28,1.6040652671843454,1.6626582458218095
2026-04-29,1.6053858719736114,1.6664924265178733
2026-04-30,1.6513318246959217,1.732582360833183
2026-05-06,1.6963968121587594,1.788979412402075
2026-05-07,1.7137457243058711,1.7958957965758855
2026-05-08,1.679571908262613,1.769898430690926
2026-05-11,1.7545575219992182,1.8465485322911672
2026-05-12,1.7610934131708387,1.8518887821826369
2026-05-13,1.8038149022995347,1.8965130014551814
2026-05-14,1.762299599769408,1.8539274873644476
2026-05-15,1.7357321650788449,1.8248158572988589
2026-05-18,1.7483579624612704,1.8362267252316968
2026-05-19,1.8092146838056549,1.900273201325434
2026-05-20,1.8460330827623028,1.9493754048147451
2026-05-21,1.8033962117532616,1.915656256815708
2026-05-22,1.822542926059258,1.9313200208693568
2026-05-25,1.903362711291313,2.0415984396378484
2026-05-26,1.8835963233215303,2.01626964468654
2026-05-27,1.8386083637108004,1.9782471206634522
2026-05-28,1.8656838559534301,2.002472632232777
2026-05-29,1.7808988908260814,1.9145495394852385
2026-06-01,1.7009468676125086,1.830883969566244
2026-06-02,1.7297286161025942,1.8584993481928147
2026-06-03,1.764824697321119,1.8960892886859266
2026-06-04,1.7742556947247645,1.9063753792027365
2026-06-05,1.7100505516546483,1.8375850329921621
2026-06-08,1.6451407798949285,1.7677154968339985
2026-06-09,1.689136951460977,1.82888924266529
2026-06-10,1.6888707669474003,1.8344366565214316
2026-06-11,1.6930592227541874,1.8282127682758291
2026-06-12,1.6806997043754404,1.8434816162700614
2026-06-15,1.7581020298843002,1.878443668112904
2026-06-16,1.7689793791341009,1.8850549359964461
2026-06-17,1.851869132380988,1.973389166859076
2026-06-18,1.9055888609174527,2.049169467098281
2026-06-22,1.9425091889836648,2.086833471292776
2026-06-23,1.9106821872023048,2.0555181636590283
2026-06-24,1.9613022531640913,2.1340543763881876
2026-06-25,2.020472427668853,2.1946891900246106
2026-06-26,1.9982996750486544,2.1627873469169385
2026-06-29,2.091312226707309,2.258934120984926
2026-06-30,2.1643493308501798,2.3459021456032656
2026-07-01,2.1277058032218523,2.2943907212904
2026-07-02,2.026753238298069,2.157982987029304
2026-07-03,2.0257277844759836,2.150186455485133
2026-07-06,2.029342301648502,2.195993576027869
2026-07-07,2.0320773720980556,2.1992743061963163
2026-07-08,2.0412779391056524,2.229598854917731
2026-07-09,2.0484262244452083,2.2311341233180766
2026-07-10,2.0484262244452083,2.248945042656705
2026-07-13,2.0484262244452083,2.2841310079679116
2026-07-14,2.0484262244452083,2.289995272473454
2026-07-15,2.0484262244452083,2.316384462552855
2026-07-16,2.0484262244452083,2.2929274047044985
2026-07-17,2.0484262244452083,2.31345233032181
2026-07-20,2.0458206150854887,2.3691628427116562
2026-07-21,2.076512733816259,2.328602829946922
2026-07-22,2.075575706936348,2.345538623441497
2026-07-23,2.073827106995441,2.3584014361343955
2026-07-24,2.0741000970516987,2.3612254765659224
2026-07-27,2.0750200477638243,2.3637353429510397
2026-07-28,2.071384582658736,2.398294270795814
2026-07-29,2.0706828718241583,2.4001564036467524
2026-07-30,2.062957095158738,2.4542605901808776
2026-07-31,2.0468967952458144,2.4400585905908354
2026-08-03,2.0058900195569382,2.3949795028547354
2026-08-04,2.046816877388535,2.3957191276338796
2026-08-05,2.112591398881958,2.433498450398461
2026-08-06,2.1301999897222963,2.458206288438633
2026-08-07,2.1780530826306563,2.5071507092252787
2026-08-10,2.1741433414708453,2.500580738116621
2026-08-11,2.1392644721706575,2.4633934692342243
2026-08-12,2.169012245054099,2.499427993648917
2026-08-13,2.1481872889424847,2.4768491908464725
2026-08-14,2.1488022355960403,2.4741980035588296
2026-08-17,2.2339949865301896,2.575131541393618
2026-08-18,2.2375519460563673,2.5786339983770357
2026-08-19,2.090609324871995,2.407843578943299
2026-08-20,2.073574235768111,2.3904647166527804
2026-08-21,2.0737227747608955,2.3906713767307757
2026-08-24,2.0435443529091346,2.3325538161331067
2026-08-25,2.0492086126583966,2.3111480157422974
2026-08-26,2.0747507503131986,2.342240685428327
2026-08-27,2.125123556156884,2.3941462462162804
2026-08-28,2.09778815864459,2.3654619366303113
2026-08-31,2.0839424104059177,2.409665242473899
2026-09-01,2.0752671747230704,2.433935299808373
2026-09-02,2.0688509913960527,2.4190747306813476
2026-09-03,2.068649277472062,2.4093441952697883
2026-09-04,2.0544812977248132,2.425758150488058
